,SH000928 Index,SH000929 Index,SH000930 Index,SH000931 Index,SH000932 Index,SH000933 Index,SH000934 Index,SH000935 Index,SH000936 Index,SH000937 Index,gamma_reg,b_weight
2010-09-17,0.1091056906164177,0.01678790493114228,0.005984428785274061,0.09749794466133094,0.2601910616009553,0.35488726759564165,0.17524583930582016,-0.069803709303919,0.16022869047159782,-0.11012511866426085,0.001,0.5
2010-09-21,0.1091056906164177,0.01678790493114228,0.005984428785274061,0.09749794466133094,0.2601910616009553,0.35488726759564165,0.17524583930582016,-0.069803709303919,0.16022869047159782,-0.11012511866426085,0.001,0.5
2010-09-29,0.09576349542174573,0.02415821433429515,-0.006943316295173987,0.08488199383996128,0.26435110291428143,0.35017635783429263,0.16629878389860675,-0.048321170397060756,0.17801985401936926,-0.10838531557031748,0.001,0.5
2010-10-08,0.09576349542174573,0.02415821433429515,-0.006943316295173987,0.08488199383996128,0.26435110291428143,0.35017635783429263,0.16629878389860675,-0.048321170397060756,0.17801985401936926,-0.10838531557031748,0.001,0.5
2010-10-15,0.09576349542174573,0.02415821433429515,-0.006943316295173987,0.08488199383996128,0.26435110291428143,0.35017635783429263,0.16629878389860675,-0.048321170397060756,0.17801985401936926,-0.10838531557031748,0.001,0.5
2010-10-22,0.09576349542174573,0.02415821433429515,-0.006943316295173987,0.08488199383996128,0.26435110291428143,0.35017635783429263,0.16629878389860675,-0.048321170397060756,0.17801985401936926,-0.10838531557031748,0.001,0.5
2010-10-29,0.13447730146278758,0.054409156543580375,0.013357934841199862,0.07689560869554064,0.23566102746580553,0.3033463177381823,0.16050191189999108,-0.042700679324775365,0.15116489109389275,-0.08711347041620486,0.001,0.5
2010-11-05,0.13447730146278758,0.054409156543580375,0.013357934841199862,0.07689560869554064,0.23566102746580553,0.3033463177381823,0.16050191189999108,-0.042700679324775365,0.15116489109389275,-0.08711347041620486,0.001,0.5
2010-11-12,0.13447730146278758,0.054409156543580375,0.013357934841199862,0.07689560869554064,0.23566102746580553,0.3033463177381823,0.16050191189999108,-0.042700679324775365,0.15116489109389275,-0.08711347041620486,0.001,0.5
2010-11-19,0.13447730146278758,0.054409156543580375,0.013357934841199862,0.07689560869554064,0.23566102746580553,0.3033463177381823,0.16050191189999108,-0.042700679324775365,0.15116489109389275,-0.08711347041620486,0.001,0.5
2010-11-26,0.11757872691263523,0.04105932230120229,0.016863768827487524,0.05259175014213266,0.24964009002087806,0.330753324814471,0.1510032541768246,-0.006216572167141443,0.15076815626508117,-0.10404182129357116,0.001,0.5
2010-12-03,0.11757872691263523,0.04105932230120229,0.016863768827487524,0.05259175014213266,0.24964009002087806,0.330753324814471,0.1510032541768246,-0.006216572167141443,0.15076815626508117,-0.10404182129357116,0.001,0.5
2010-12-10,0.11757872691263523,0.04105932230120229,0.016863768827487524,0.05259175014213266,0.24964009002087806,0.330753324814471,0.1510032541768246,-0.006216572167141443,0.15076815626508117,-0.10404182129357116,0.001,0.5
2010-12-17,0.11757872691263523,0.04105932230120229,0.016863768827487524,0.05259175014213266,0.24964009002087806,0.330753324814471,0.1510032541768246,-0.006216572167141443,0.15076815626508117,-0.10404182129357116,0.001,0.5
2010-12-24,0.11892840882060045,0.04634842499345421,0.02345847117163276,0.033214990909423744,0.25192747278081046,0.33881998743015224,0.13647299391278145,0.0018316696780895925,0.15476657599867139,-0.10576899569561625,0.001,0.5
2010-12-31,0.11892840882060045,0.04634842499345421,0.02345847117163276,0.033214990909423744,0.25192747278081046,0.33881998743015224,0.13647299391278145,0.0018316696780895925,0.15476657599867139,-0.10576899569561625,0.001,0.5
2011-01-07,0.11892840882060045,0.04634842499345421,0.02345847117163276,0.033214990909423744,0.25192747278081046,0.33881998743015224,0.13647299391278145,0.0018316696780895925,0.15476657599867139,-0.10576899569561625,0.001,0.5
2011-01-14,0.11892840882060045,0.04634842499345421,0.02345847117163276,0.033214990909423744,0.25192747278081046,0.33881998743015224,0.13647299391278145,0.0018316696780895925,0.15476657599867139,-0.10576899569561625,0.001,0.5
2011-01-21,0.12108204812248546,0.03001389538577609,0.03676622937830272,0.04449247953142241,0.25600873473353825,0.3623323719098225,0.1474717853985451,-0.04184332024005093,0.141552445690232,-0.0978766699100735,0.001,0.5
2011-01-28,0.12108204812248546,0.03001389538577609,0.03676622937830272,0.04449247953142241,0.25600873473353825,0.3623323719098225,0.1474717853985451,-0.04184332024005093,0.141552445690232,-0.0978766699100735,0.001,0.5
2011-02-01,0.12108204812248546,0.03001389538577609,0.03676622937830272,0.04449247953142241,0.25600873473353825,0.3623323719098225,0.1474717853985451,-0.04184332024005093,0.141552445690232,-0.0978766699100735,0.001,0.5
2011-02-11,0.12108204812248546,0.03001389538577609,0.03676622937830272,0.04449247953142241,0.25600873473353825,0.3623323719098225,0.1474717853985451,-0.04184332024005093,0.141552445690232,-0.0978766699100735,0.001,0.5
2011-02-18,0.09359250861033908,0.04105086550059474,0.0644531046547456,0.05275669953155907,0.2434581254057654,0.3465350827674338,0.1318069756302717,-0.049619363935686514,0.17012215337697334,-0.09415615154199618,0.001,0.5
2011-02-25,0.09359250861033908,0.04105086550059474,0.0644531046547456,0.05275669953155907,0.2434581254057654,0.3465350827674338,0.1318069756302717,-0.049619363935686514,0.17012215337697334,-0.09415615154199618,0.001,0.5
2011-03-04,0.09359250861033908,0.04105086550059474,0.0644531046547456,0.05275669953155907,0.2434581254057654,0.3465350827674338,0.1318069756302717,-0.049619363935686514,0.17012215337697334,-0.09415615154199618,0.001,0.5
2011-03-11,0.09359250861033908,0.04105086550059474,0.0644531046547456,0.05275669953155907,0.2434581254057654,0.3465350827674338,0.1318069756302717,-0.049619363935686514,0.17012215337697334,-0.09415615154199618,0.001,0.5
2011-03-18,0.09499524803635215,0.05148042358661342,0.060656846963800234,0.05060991315428279,0.2201327455231799,0.33016368211243324,0.12823889709562167,-0.022797248730674277,0.16714580618389124,-0.08062631392550042,0.001,0.5
2011-03-25,0.09499524803635215,0.05148042358661342,0.060656846963800234,0.05060991315428279,0.2201327455231799,0.33016368211243324,0.12823889709562167,-0.022797248730674277,0.16714580618389124,-0.08062631392550042,0.001,0.5
2011-04-01,0.09499524803635215,0.05148042358661342,0.060656846963800234,0.05060991315428279,0.2201327455231799,0.33016368211243324,0.12823889709562167,-0.022797248730674277,0.16714580618389124,-0.08062631392550042,0.001,0.5
2011-04-08,0.09499524803635215,0.05148042358661342,0.060656846963800234,0.05060991315428279,0.2201327455231799,0.33016368211243324,0.12823889709562167,-0.022797248730674277,0.16714580618389124,-0.08062631392550042,0.001,0.5
2011-04-15,0.10578387569919728,0.07437315134392361,0.04942826955642168,0.042588886397559554,0.21782862752149196,0.31016573631550964,0.12641429195098844,-0.04021824672904517,0.17672709859311414,-0.06309169064916109,0.001,0.5
2011-04-22,0.10578387569919728,0.07437315134392361,0.04942826955642168,0.042588886397559554,0.21782862752149196,0.31016573631550964,0.12641429195098844,-0.04021824672904517,0.17672709859311414,-0.06309169064916109,0.001,0.5
2011-04-29,0.10578387569919728,0.07437315134392361,0.04942826955642168,0.042588886397559554,0.21782862752149196,0.31016573631550964,0.12641429195098844,-0.04021824672904517,0.17672709859311414,-0.06309169064916109,0.001,0.5
2011-05-06,0.10578387569919728,0.07437315134392361,0.04942826955642168,0.042588886397559554,0.21782862752149196,0.31016573631550964,0.12641429195098844,-0.04021824672904517,0.17672709859311414,-0.06309169064916109,0.001,0.5
2011-05-13,0.06668539792630947,0.06489559836433054,0.0230928639950421,0.04540773898799772,0.18272611081995782,0.3562121853628623,0.14732186576871004,-0.04884917087030728,0.2063703798045407,-0.043862970159443404,0.001,0.5
2011-05-20,0.06668539792630947,0.06489559836433054,0.0230928639950421,0.04540773898799772,0.18272611081995782,0.3562121853628623,0.14732186576871004,-0.04884917087030728,0.2063703798045407,-0.043862970159443404,0.001,0.5
2011-05-27,0.06668539792630947,0.06489559836433054,0.0230928639950421,0.04540773898799772,0.18272611081995782,0.3562121853628623,0.14732186576871004,-0.04884917087030728,0.2063703798045407,-0.043862970159443404,0.001,0.5
2011-06-03,0.06668539792630947,0.06489559836433054,0.0230928639950421,0.04540773898799772,0.18272611081995782,0.3562121853628623,0.14732186576871004,-0.04884917087030728,0.2063703798045407,-0.043862970159443404,0.001,0.5
2011-06-10,0.1179136504304612,0.07375535429767226,-0.017126681123684553,0.02714728797933945,0.21243912281220295,0.34261857773393606,0.15138631214625325,-0.045012566970240975,0.1989118850368699,-0.062032942342809455,0.001,0.5
2011-06-17,0.1179136504304612,0.07375535429767226,-0.017126681123684553,0.02714728797933945,0.21243912281220295,0.34261857773393606,0.15138631214625325,-0.045012566970240975,0.1989118850368699,-0.062032942342809455,0.001,0.5
2011-06-24,0.1179136504304612,0.07375535429767226,-0.017126681123684553,0.02714728797933945,0.21243912281220295,0.34261857773393606,0.15138631214625325,-0.045012566970240975,0.1989118850368699,-0.062032942342809455,0.001,0.5
2011-07-01,0.1179136504304612,0.07375535429767226,-0.017126681123684553,0.02714728797933945,0.21243912281220295,0.34261857773393606,0.15138631214625325,-0.045012566970240975,0.1989118850368699,-0.062032942342809455,0.001,0.5
2011-07-08,0.14409298361518946,0.08623330734092474,-0.02645825924887084,0.043149994214876426,0.19489939670522488,0.34929633106254426,0.1518175103827168,-0.06004358569536371,0.19755531946752797,-0.08054299784476997,0.001,0.5
2011-07-15,0.14409298361518946,0.08623330734092474,-0.02645825924887084,0.043149994214876426,0.19489939670522488,0.34929633106254426,0.1518175103827168,-0.06004358569536371,0.19755531946752797,-0.08054299784476997,0.001,0.5
2011-07-22,0.14409298361518946,0.08623330734092474,-0.02645825924887084,0.043149994214876426,0.19489939670522488,0.34929633106254426,0.1518175103827168,-0.06004358569536371,0.19755531946752797,-0.08054299784476997,0.001,0.5
2011-07-29,0.14409298361518946,0.08623330734092474,-0.02645825924887084,0.043149994214876426,0.19489939670522488,0.34929633106254426,0.1518175103827168,-0.06004358569536371,0.19755531946752797,-0.08054299784476997,0.001,0.5
2011-08-05,0.12606578774487795,0.10096529960886913,-0.02570562004228716,0.0323299866922056,0.210073297151316,0.34765359397186607,0.12630139363411513,-0.043752707272912014,0.19502358823367216,-0.06895461972172291,0.001,0.5
2011-08-12,0.12606578774487795,0.10096529960886913,-0.02570562004228716,0.0323299866922056,0.210073297151316,0.34765359397186607,0.12630139363411513,-0.043752707272912014,0.19502358823367216,-0.06895461972172291,0.001,0.5
2011-08-19,0.12606578774487795,0.10096529960886913,-0.02570562004228716,0.0323299866922056,0.210073297151316,0.34765359397186607,0.12630139363411513,-0.043752707272912014,0.19502358823367216,-0.06895461972172291,0.001,0.5
2011-08-26,0.12606578774487795,0.10096529960886913,-0.02570562004228716,0.0323299866922056,0.210073297151316,0.34765359397186607,0.12630139363411513,-0.043752707272912014,0.19502358823367216,-0.06895461972172291,0.001,0.5
2011-09-01,0.1340032818410108,0.086083283511404,-0.03048073571182508,0.017878355854542234,0.24059170142978903,0.3664182902774113,0.12095833415926507,-0.046575378548172425,0.18569732982974796,-0.07457446264317284,0.001,0.5
2011-09-09,0.1340032818410108,0.086083283511404,-0.03048073571182508,0.017878355854542234,0.24059170142978903,0.3664182902774113,0.12095833415926507,-0.046575378548172425,0.18569732982974796,-0.07457446264317284,0.001,0.5
2011-09-16,0.1340032818410108,0.086083283511404,-0.03048073571182508,0.017878355854542234,0.24059170142978903,0.3664182902774113,0.12095833415926507,-0.046575378548172425,0.18569732982974796,-0.07457446264317284,0.001,0.5
2011-09-23,0.1340032818410108,0.086083283511404,-0.03048073571182508,0.017878355854542234,0.24059170142978903,0.3664182902774113,0.12095833415926507,-0.046575378548172425,0.18569732982974796,-0.07457446264317284,0.001,0.5
2011-09-30,0.1542656115136099,0.10794406555439211,-0.05375447642775552,0.02091560662281782,0.25212364420719974,0.3868833635166797,0.09796987140473706,-0.06730442887141605,0.18060799165014896,-0.0796512491704136,0.001,0.5
2011-10-14,0.1542656115136099,0.10794406555439211,-0.05375447642775552,0.02091560662281782,0.25212364420719974,0.3868833635166797,0.09796987140473706,-0.06730442887141605,0.18060799165014896,-0.0796512491704136,0.001,0.5
2011-10-21,0.1542656115136099,0.10794406555439211,-0.05375447642775552,0.02091560662281782,0.25212364420719974,0.3868833635166797,0.09796987140473706,-0.06730442887141605,0.18060799165014896,-0.0796512491704136,0.001,0.5
2011-10-28,0.14466827010612554,0.06956864373331567,-0.05850892901802332,0.027812380720599987,0.27556216280862866,0.40948669200151594,0.11322693907201968,-0.06309466245457451,0.15040503086833734,-0.06912652783794498,0.001,0.5
2011-11-04,0.14466827010612554,0.06956864373331567,-0.05850892901802332,0.027812380720599987,0.27556216280862866,0.40948669200151594,0.11322693907201968,-0.06309466245457451,0.15040503086833734,-0.06912652783794498,0.001,0.5
2011-11-11,0.14466827010612554,0.06956864373331567,-0.05850892901802332,0.027812380720599987,0.27556216280862866,0.40948669200151594,0.11322693907201968,-0.06309466245457451,0.15040503086833734,-0.06912652783794498,0.001,0.5
2011-11-18,0.14466827010612554,0.06956864373331567,-0.05850892901802332,0.027812380720599987,0.27556216280862866,0.40948669200151594,0.11322693907201968,-0.06309466245457451,0.15040503086833734,-0.06912652783794498,0.001,0.5
2011-11-25,0.1476412689369906,0.04746660365207888,-0.061219130268882274,0.02016582072452044,0.27663338395594617,0.4534534806807336,0.06340016433319698,-0.02429299177778209,0.15576476403525075,-0.07901336427205295,0.001,0.5
2011-12-02,0.1476412689369906,0.04746660365207888,-0.061219130268882274,0.02016582072452044,0.27663338395594617,0.4534534806807336,0.06340016433319698,-0.02429299177778209,0.15576476403525075,-0.07901336427205295,0.001,0.5
2011-12-09,0.1476412689369906,0.04746660365207888,-0.061219130268882274,0.02016582072452044,0.27663338395594617,0.4534534806807336,0.06340016433319698,-0.02429299177778209,0.15576476403525075,-0.07901336427205295,0.001,0.5
2011-12-16,0.1476412689369906,0.04746660365207888,-0.061219130268882274,0.02016582072452044,0.27663338395594617,0.4534534806807336,0.06340016433319698,-0.02429299177778209,0.15576476403525075,-0.07901336427205295,0.001,0.5
2011-12-23,0.15214368024403982,0.005458688916507234,-0.09299180284860827,0.014828819519795207,0.2879846679917581,0.5497683040996223,0.07257778928616336,-0.03573579859239284,0.1378096062774561,-0.09184395489434106,0.001,0.5
2011-12-30,0.15214368024403982,0.005458688916507234,-0.09299180284860827,0.014828819519795207,0.2879846679917581,0.5497683040996223,0.07257778928616336,-0.03573579859239284,0.1378096062774561,-0.09184395489434106,0.001,0.5
2012-01-06,0.15214368024403982,0.005458688916507234,-0.09299180284860827,0.014828819519795207,0.2879846679917581,0.5497683040996223,0.07257778928616336,-0.03573579859239284,0.1378096062774561,-0.09184395489434106,0.001,0.5
2012-01-09,0.15214368024403982,0.005458688916507234,-0.09299180284860827,0.014828819519795207,0.2879846679917581,0.5497683040996223,0.07257778928616336,-0.03573579859239284,0.1378096062774561,-0.09184395489434106,0.001,0.5
2012-01-20,0.2634798913843061,-0.00836092293748742,-0.15518325653339782,0.022573686445477928,0.2283827344547602,0.6489544384412299,0.08625822308936987,-0.06079534888796309,0.1508308557707007,-0.1761403012269963,0.001,0.5
2012-02-03,0.2634798913843061,-0.00836092293748742,-0.15518325653339782,0.022573686445477928,0.2283827344547602,0.6489544384412299,0.08625822308936987,-0.06079534888796309,0.1508308557707007,-0.1761403012269963,0.001,0.5
2012-02-10,0.2634798913843061,-0.00836092293748742,-0.15518325653339782,0.022573686445477928,0.2283827344547602,0.6489544384412299,0.08625822308936987,-0.06079534888796309,0.1508308557707007,-0.1761403012269963,0.001,0.5
2012-02-17,0.3388918809772874,0.04470083056536706,-0.21597921992019592,-0.00167076157759697,0.3492683086119774,0.6808986779592135,0.07428577736569777,-0.0910474282368086,0.16911145214067957,-0.34845951788562124,0.001,0.5
2012-02-24,0.3388918809772874,0.04470083056536706,-0.21597921992019592,-0.00167076157759697,0.3492683086119774,0.6808986779592135,0.07428577736569777,-0.0910474282368086,0.16911145214067957,-0.34845951788562124,0.001,0.5
2012-03-02,0.3388918809772874,0.04470083056536706,-0.21597921992019592,-0.00167076157759697,0.3492683086119774,0.6808986779592135,0.07428577736569777,-0.0910474282368086,0.16911145214067957,-0.34845951788562124,0.001,0.5
2012-03-09,0.3388918809772874,0.04470083056536706,-0.21597921992019592,-0.00167076157759697,0.3492683086119774,0.6808986779592135,0.07428577736569777,-0.0910474282368086,0.16911145214067957,-0.34845951788562124,0.001,0.5
2012-03-16,0.3097903473560748,-0.0025915934631480925,-0.1860785737804191,0.052915977646045116,0.3907391917243187,0.5759636204889885,0.10090140229791364,-0.07817806139077631,0.1604455068371788,-0.3239078177161762,0.001,0.5
2012-03-23,0.3097903473560748,-0.0025915934631480925,-0.1860785737804191,0.052915977646045116,0.3907391917243187,0.5759636204889885,0.10090140229791364,-0.07817806139077631,0.1604455068371788,-0.3239078177161762,0.001,0.5
2012-03-30,0.3097903473560748,-0.0025915934631480925,-0.1860785737804191,0.052915977646045116,0.3907391917243187,0.5759636204889885,0.10090140229791364,-0.07817806139077631,0.1604455068371788,-0.3239078177161762,0.001,0.5
2012-04-06,0.3097903473560748,-0.0025915934631480925,-0.1860785737804191,0.052915977646045116,0.3907391917243187,0.5759636204889885,0.10090140229791364,-0.07817806139077631,0.1604455068371788,-0.3239078177161762,0.001,0.5
2012-04-13,0.3824244900036804,-0.04301866603930325,-0.40221234448040427,0.038136816626795286,0.5786756429215596,0.7728355140446994,0.13452582165027452,-0.11170022039216508,0.2743048407700644,-0.623971895105201,0.001,0.5
2012-04-20,0.3824244900036804,-0.04301866603930325,-0.40221234448040427,0.038136816626795286,0.5786756429215596,0.7728355140446994,0.13452582165027452,-0.11170022039216508,0.2743048407700644,-0.623971895105201,0.001,0.5
2012-04-27,0.3824244900036804,-0.04301866603930325,-0.40221234448040427,0.038136816626795286,0.5786756429215596,0.7728355140446994,0.13452582165027452,-0.11170022039216508,0.2743048407700644,-0.623971895105201,0.001,0.5
2012-05-04,0.3824244900036804,-0.04301866603930325,-0.40221234448040427,0.038136816626795286,0.5786756429215596,0.7728355140446994,0.13452582165027452,-0.11170022039216508,0.2743048407700644,-0.623971895105201,0.001,0.5
2012-05-11,0.542365269915838,-0.1413178311668819,-0.512955012500499,-0.06614915190393891,0.926785051236409,0.8556871755555365,0.20582413265044258,-0.18603518200695907,0.4053496153083355,-1.0295540670882823,0.001,0.5
2012-05-18,0.542365269915838,-0.1413178311668819,-0.512955012500499,-0.06614915190393891,0.926785051236409,0.8556871755555365,0.20582413265044258,-0.18603518200695907,0.4053496153083355,-1.0295540670882823,0.001,0.5
2012-05-25,0.542365269915838,-0.1413178311668819,-0.512955012500499,-0.06614915190393891,0.926785051236409,0.8556871755555365,0.20582413265044258,-0.18603518200695907,0.4053496153083355,-1.0295540670882823,0.001,0.5
2012-06-01,0.542365269915838,-0.1413178311668819,-0.512955012500499,-0.06614915190393891,0.926785051236409,0.8556871755555365,0.20582413265044258,-0.18603518200695907,0.4053496153083355,-1.0295540670882823,0.001,0.5
2012-06-08,0.3779269062719779,-0.10696976279671859,-0.6492802023495255,-0.16389828788765404,0.8711472759106915,0.9065263245266256,0.2257911618693832,0.0554422450007131,0.5438862078244691,-1.0605718683699616,0.001,0.5
2012-06-15,0.3779269062719779,-0.10696976279671859,-0.6492802023495255,-0.16389828788765404,0.8711472759106915,0.9065263245266256,0.2257911618693832,0.0554422450007131,0.5438862078244691,-1.0605718683699616,0.001,0.5
2012-06-21,0.3779269062719779,-0.10696976279671859,-0.6492802023495255,-0.16389828788765404,0.8711472759106915,0.9065263245266256,0.2257911618693832,0.0554422450007131,0.5438862078244691,-1.0605718683699616,0.001,0.5
2012-06-29,0.3779269062719779,-0.10696976279671859,-0.6492802023495255,-0.16389828788765404,0.8711472759106915,0.9065263245266256,0.2257911618693832,0.0554422450007131,0.5438862078244691,-1.0605718683699616,0.001,0.5
2012-07-06,0.24001848797603653,-0.1585280175308983,-0.574127052311027,-0.27170474767156566,0.729231229496088,1.0881613705474125,0.15604511673594618,0.11574104014609109,0.34348303269461844,-0.6683204600827017,0.001,0.5
2012-07-13,0.24001848797603653,-0.1585280175308983,-0.574127052311027,-0.27170474767156566,0.729231229496088,1.0881613705474125,0.15604511673594618,0.11574104014609109,0.34348303269461844,-0.6683204600827017,0.001,0.5
2012-07-20,0.24001848797603653,-0.1585280175308983,-0.574127052311027,-0.27170474767156566,0.729231229496088,1.0881613705474125,0.15604511673594618,0.11574104014609109,0.34348303269461844,-0.6683204600827017,0.001,0.5
2012-07-27,0.24001848797603653,-0.1585280175308983,-0.574127052311027,-0.27170474767156566,0.729231229496088,1.0881613705474125,0.15604511673594618,0.11574104014609109,0.34348303269461844,-0.6683204600827017,0.001,0.5
2012-08-03,0.7422124302569231,-0.7968099645587678,-3.0449258451132994,-1.8268670595199241,3.3944110035456636,4.753613772099198,-0.569732261137458,0.5469542474139358,1.6175639103388184,-3.8164202333250903,0.001,0.5
2012-08-10,0.7422124302569231,-0.7968099645587678,-3.0449258451132994,-1.8268670595199241,3.3944110035456636,4.753613772099198,-0.569732261137458,0.5469542474139358,1.6175639103388184,-3.8164202333250903,0.001,0.5
2012-08-17,0.7422124302569231,-0.7968099645587678,-3.0449258451132994,-1.8268670595199241,3.3944110035456636,4.753613772099198,-0.569732261137458,0.5469542474139358,1.6175639103388184,-3.8164202333250903,0.001,0.5
2012-08-24,0.7422124302569231,-0.7968099645587678,-3.0449258451132994,-1.8268670595199241,3.3944110035456636,4.753613772099198,-0.569732261137458,0.5469542474139358,1.6175639103388184,-3.8164202333250903,0.001,0.5
2012-08-31,-0.2892267007670637,1.4143254342410212,2.8338195285840055,1.4520678745975537,-2.6959850587549914,-3.9210418700486818,0.6591892668321646,-0.7643563452305622,-1.226264243982033,3.537472114528586,0.001,0.5
2012-09-07,-0.2892267007670637,1.4143254342410212,2.8338195285840055,1.4520678745975537,-2.6959850587549914,-3.9210418700486818,0.6591892668321646,-0.7643563452305622,-1.226264243982033,3.537472114528586,0.001,0.5
