,SH000928 Index,SH000929 Index,SH000930 Index,SH000931 Index,SH000932 Index,SH000933 Index,SH000934 Index,SH000935 Index,SH000936 Index,SH000937 Index,gamma_reg,b_weight
2010-09-10,0.08069097534328269,-0.022743382112369148,-0.018352549431902954,0.09622689553745514,0.3427651716275565,0.3920300376883075,0.11945661919952888,-0.03918686136556074,0.20363712753235036,-0.15452403401864823,0.001,0.5
2010-09-17,0.08069097534328269,-0.022743382112369148,-0.018352549431902954,0.09622689553745514,0.3427651716275565,0.3920300376883075,0.11945661919952888,-0.03918686136556074,0.20363712753235036,-0.15452403401864823,0.001,0.5
2010-09-21,0.08069097534328269,-0.022743382112369148,-0.018352549431902954,0.09622689553745514,0.3427651716275565,0.3920300376883075,0.11945661919952888,-0.03918686136556074,0.20363712753235036,-0.15452403401864823,0.001,0.5
2010-09-29,0.03780707080252495,-0.011191439322546862,-0.0192895339706442,0.10544077064057275,0.36759054090789317,0.4345865862336885,0.05489677587049611,-0.014440923562441615,0.21296763876685076,-0.16836748636639348,0.001,0.5
2010-10-08,0.03780707080252495,-0.011191439322546862,-0.0192895339706442,0.10544077064057275,0.36759054090789317,0.4345865862336885,0.05489677587049611,-0.014440923562441615,0.21296763876685076,-0.16836748636639348,0.001,0.5
2010-10-15,0.03780707080252495,-0.011191439322546862,-0.0192895339706442,0.10544077064057275,0.36759054090789317,0.4345865862336885,0.05489677587049611,-0.014440923562441615,0.21296763876685076,-0.16836748636639348,0.001,0.5
2010-10-22,0.03780707080252495,-0.011191439322546862,-0.0192895339706442,0.10544077064057275,0.36759054090789317,0.4345865862336885,0.05489677587049611,-0.014440923562441615,0.21296763876685076,-0.16836748636639348,0.001,0.5
2010-10-29,0.10789444125025457,0.021845811073834143,-0.006278030510248306,0.08699178421552534,0.3389746731522451,0.39547872804598405,0.07808545901918447,-0.05588121318104389,0.2078052279767194,-0.17491688104245473,0.001,0.5
2010-11-05,0.10789444125025457,0.021845811073834143,-0.006278030510248306,0.08699178421552534,0.3389746731522451,0.39547872804598405,0.07808545901918447,-0.05588121318104389,0.2078052279767194,-0.17491688104245473,0.001,0.5
2010-11-12,0.10789444125025457,0.021845811073834143,-0.006278030510248306,0.08699178421552534,0.3389746731522451,0.39547872804598405,0.07808545901918447,-0.05588121318104389,0.2078052279767194,-0.17491688104245473,0.001,0.5
2010-11-19,0.10789444125025457,0.021845811073834143,-0.006278030510248306,0.08699178421552534,0.3389746731522451,0.39547872804598405,0.07808545901918447,-0.05588121318104389,0.2078052279767194,-0.17491688104245473,0.001,0.5
2010-11-26,0.07217272238996543,-0.0013238794238072046,-0.02276607652414485,0.06403325431156777,0.35025883761000914,0.4144106955843621,0.04983549634130648,0.018591921580588637,0.24144775685139697,-0.18666072872124445,0.001,0.5
2010-12-03,0.07217272238996543,-0.0013238794238072046,-0.02276607652414485,0.06403325431156777,0.35025883761000914,0.4144106955843621,0.04983549634130648,0.018591921580588637,0.24144775685139697,-0.18666072872124445,0.001,0.5
2010-12-10,0.07217272238996543,-0.0013238794238072046,-0.02276607652414485,0.06403325431156777,0.35025883761000914,0.4144106955843621,0.04983549634130648,0.018591921580588637,0.24144775685139697,-0.18666072872124445,0.001,0.5
2010-12-17,0.07217272238996543,-0.0013238794238072046,-0.02276607652414485,0.06403325431156777,0.35025883761000914,0.4144106955843621,0.04983549634130648,0.018591921580588637,0.24144775685139697,-0.18666072872124445,0.001,0.5
2010-12-24,0.07100359123072521,0.0008709960508237122,-0.005155251304161425,0.05563346552819404,0.3466020090298672,0.39081389285126955,0.02401813514984396,0.03227221668570908,0.2483987968140759,-0.16445785203634727,0.001,0.5
2010-12-31,0.07100359123072521,0.0008709960508237122,-0.005155251304161425,0.05563346552819404,0.3466020090298672,0.39081389285126955,0.02401813514984396,0.03227221668570908,0.2483987968140759,-0.16445785203634727,0.001,0.5
2011-01-07,0.07100359123072521,0.0008709960508237122,-0.005155251304161425,0.05563346552819404,0.3466020090298672,0.39081389285126955,0.02401813514984396,0.03227221668570908,0.2483987968140759,-0.16445785203634727,0.001,0.5
2011-01-14,0.07100359123072521,0.0008709960508237122,-0.005155251304161425,0.05563346552819404,0.3466020090298672,0.39081389285126955,0.02401813514984396,0.03227221668570908,0.2483987968140759,-0.16445785203634727,0.001,0.5
2011-01-21,0.08929786132283167,-0.001328528800689066,0.00998824241689391,0.05582271678623358,0.3552234411886639,0.3989728887336594,0.04545501431930045,0.007982781970188431,0.2207583308993325,-0.18217274883641488,0.001,0.5
2011-01-28,0.08929786132283167,-0.001328528800689066,0.00998824241689391,0.05582271678623358,0.3552234411886639,0.3989728887336594,0.04545501431930045,0.007982781970188431,0.2207583308993325,-0.18217274883641488,0.001,0.5
2011-02-01,0.08929786132283167,-0.001328528800689066,0.00998824241689391,0.05582271678623358,0.3552234411886639,0.3989728887336594,0.04545501431930045,0.007982781970188431,0.2207583308993325,-0.18217274883641488,0.001,0.5
2011-02-11,0.08929786132283167,-0.001328528800689066,0.00998824241689391,0.05582271678623358,0.3552234411886639,0.3989728887336594,0.04545501431930045,0.007982781970188431,0.2207583308993325,-0.18217274883641488,0.001,0.5
2011-02-18,0.06002053383465086,0.0035212384616901474,0.027388148677313057,0.06140783202910436,0.35955575927989375,0.41181779651293793,0.01518639750971408,0.010182924677501523,0.2275658119518023,-0.17664644293460813,0.001,0.5
2011-02-25,0.06002053383465086,0.0035212384616901474,0.027388148677313057,0.06140783202910436,0.35955575927989375,0.41181779651293793,0.01518639750971408,0.010182924677501523,0.2275658119518023,-0.17664644293460813,0.001,0.5
2011-03-04,0.06002053383465086,0.0035212384616901474,0.027388148677313057,0.06140783202910436,0.35955575927989375,0.41181779651293793,0.01518639750971408,0.010182924677501523,0.2275658119518023,-0.17664644293460813,0.001,0.5
2011-03-11,0.06002053383465086,0.0035212384616901474,0.027388148677313057,0.06140783202910436,0.35955575927989375,0.41181779651293793,0.01518639750971408,0.010182924677501523,0.2275658119518023,-0.17664644293460813,0.001,0.5
2011-03-18,0.05624912297974666,0.010585427764139226,0.024183112093978984,0.07503101630257861,0.3522898498586586,0.4088156858047026,0.008204759264529807,-0.01216655339119535,0.23534511436888128,-0.15853753504602036,0.001,0.5
2011-03-25,0.05624912297974666,0.010585427764139226,0.024183112093978984,0.07503101630257861,0.3522898498586586,0.4088156858047026,0.008204759264529807,-0.01216655339119535,0.23534511436888128,-0.15853753504602036,0.001,0.5
2011-04-01,0.05624912297974666,0.010585427764139226,0.024183112093978984,0.07503101630257861,0.3522898498586586,0.4088156858047026,0.008204759264529807,-0.01216655339119535,0.23534511436888128,-0.15853753504602036,0.001,0.5
2011-04-08,0.05624912297974666,0.010585427764139226,0.024183112093978984,0.07503101630257861,0.3522898498586586,0.4088156858047026,0.008204759264529807,-0.01216655339119535,0.23534511436888128,-0.15853753504602036,0.001,0.5
2011-04-15,0.04973963597420495,0.034423509885313,0.03122693666297544,0.06802680975227478,0.3145518540702862,0.40827745466977095,0.0009305270861691972,-0.008959195408024721,0.23573827948944032,-0.13395581218241015,0.001,0.5
2011-04-22,0.04973963597420495,0.034423509885313,0.03122693666297544,0.06802680975227478,0.3145518540702862,0.40827745466977095,0.0009305270861691972,-0.008959195408024721,0.23573827948944032,-0.13395581218241015,0.001,0.5
2011-04-29,0.04973963597420495,0.034423509885313,0.03122693666297544,0.06802680975227478,0.3145518540702862,0.40827745466977095,0.0009305270861691972,-0.008959195408024721,0.23573827948944032,-0.13395581218241015,0.001,0.5
2011-05-06,0.04973963597420495,0.034423509885313,0.03122693666297544,0.06802680975227478,0.3145518540702862,0.40827745466977095,0.0009305270861691972,-0.008959195408024721,0.23573827948944032,-0.13395581218241015,0.001,0.5
2011-05-13,0.0059037222168447714,0.0169824887217407,0.01731830694047217,0.06607761168495849,0.3294761564411382,0.42090282716225413,0.0006763262638731504,-0.005421887844242523,0.22946994009346078,-0.0813854916804999,0.001,0.5
2011-05-20,0.0059037222168447714,0.0169824887217407,0.01731830694047217,0.06607761168495849,0.3294761564411382,0.42090282716225413,0.0006763262638731504,-0.005421887844242523,0.22946994009346078,-0.0813854916804999,0.001,0.5
2011-05-27,0.0059037222168447714,0.0169824887217407,0.01731830694047217,0.06607761168495849,0.3294761564411382,0.42090282716225413,0.0006763262638731504,-0.005421887844242523,0.22946994009346078,-0.0813854916804999,0.001,0.5
2011-06-03,0.0059037222168447714,0.0169824887217407,0.01731830694047217,0.06607761168495849,0.3294761564411382,0.42090282716225413,0.0006763262638731504,-0.005421887844242523,0.22946994009346078,-0.0813854916804999,0.001,0.5
2011-06-10,0.017739335017783533,0.018013534804668906,0.01529301355874313,0.06140953357662047,0.323574796681488,0.4138527424096963,-0.003515898071390723,-0.01667608451220147,0.27327199057625723,-0.10296296404166543,0.001,0.5
2011-06-17,0.017739335017783533,0.018013534804668906,0.01529301355874313,0.06140953357662047,0.323574796681488,0.4138527424096963,-0.003515898071390723,-0.01667608451220147,0.27327199057625723,-0.10296296404166543,0.001,0.5
2011-06-24,0.017739335017783533,0.018013534804668906,0.01529301355874313,0.06140953357662047,0.323574796681488,0.4138527424096963,-0.003515898071390723,-0.01667608451220147,0.27327199057625723,-0.10296296404166543,0.001,0.5
2011-07-01,0.017739335017783533,0.018013534804668906,0.01529301355874313,0.06140953357662047,0.323574796681488,0.4138527424096963,-0.003515898071390723,-0.01667608451220147,0.27327199057625723,-0.10296296404166543,0.001,0.5
2011-07-08,0.05364387957076209,0.03840076454951273,0.003627686878632394,0.050017410648239405,0.29814878820301066,0.42724099967052975,0.006915365090859049,-0.02606176057736681,0.29509702729219645,-0.1470301613263757,0.001,0.5
2011-07-15,0.05364387957076209,0.03840076454951273,0.003627686878632394,0.050017410648239405,0.29814878820301066,0.42724099967052975,0.006915365090859049,-0.02606176057736681,0.29509702729219645,-0.1470301613263757,0.001,0.5
2011-07-22,0.05364387957076209,0.03840076454951273,0.003627686878632394,0.050017410648239405,0.29814878820301066,0.42724099967052975,0.006915365090859049,-0.02606176057736681,0.29509702729219645,-0.1470301613263757,0.001,0.5
2011-07-29,0.05364387957076209,0.03840076454951273,0.003627686878632394,0.050017410648239405,0.29814878820301066,0.42724099967052975,0.006915365090859049,-0.02606176057736681,0.29509702729219645,-0.1470301613263757,0.001,0.5
2011-08-05,0.08593529934745045,0.05564506990213414,-0.04714335094817722,0.03815543748243986,0.29143171670074614,0.43205733440070343,0.01088531660473694,-0.014985857819091161,0.283942295488822,-0.1359232611597646,0.001,0.5
2011-08-12,0.08593529934745045,0.05564506990213414,-0.04714335094817722,0.03815543748243986,0.29143171670074614,0.43205733440070343,0.01088531660473694,-0.014985857819091161,0.283942295488822,-0.1359232611597646,0.001,0.5
2011-08-19,0.08593529934745045,0.05564506990213414,-0.04714335094817722,0.03815543748243986,0.29143171670074614,0.43205733440070343,0.01088531660473694,-0.014985857819091161,0.283942295488822,-0.1359232611597646,0.001,0.5
2011-08-26,0.08593529934745045,0.05564506990213414,-0.04714335094817722,0.03815543748243986,0.29143171670074614,0.43205733440070343,0.01088531660473694,-0.014985857819091161,0.283942295488822,-0.1359232611597646,0.001,0.5
2011-09-01,0.0838169314685115,0.04332346672811763,-0.06679377415542004,0.022207035090599757,0.3374209422549561,0.4430685312349343,0.006247241302739973,-0.007675720932005144,0.28201449641326426,-0.14362914940569843,0.001,0.5
2011-09-09,0.0838169314685115,0.04332346672811763,-0.06679377415542004,0.022207035090599757,0.3374209422549561,0.4430685312349343,0.006247241302739973,-0.007675720932005144,0.28201449641326426,-0.14362914940569843,0.001,0.5
2011-09-16,0.0838169314685115,0.04332346672811763,-0.06679377415542004,0.022207035090599757,0.3374209422549561,0.4430685312349343,0.006247241302739973,-0.007675720932005144,0.28201449641326426,-0.14362914940569843,0.001,0.5
2011-09-23,0.0838169314685115,0.04332346672811763,-0.06679377415542004,0.022207035090599757,0.3374209422549561,0.4430685312349343,0.006247241302739973,-0.007675720932005144,0.28201449641326426,-0.14362914940569843,0.001,0.5
2011-09-30,0.07596710637401316,0.039555852270393516,-0.055059380804001995,0.03893981095389319,0.3311459261163896,0.4378112000050994,-0.00672616223712362,-0.00511431420763301,0.2807615041690867,-0.13728154264011677,0.001,0.5
2011-10-14,0.07596710637401316,0.039555852270393516,-0.055059380804001995,0.03893981095389319,0.3311459261163896,0.4378112000050994,-0.00672616223712362,-0.00511431420763301,0.2807615041690867,-0.13728154264011677,0.001,0.5
2011-10-21,0.07596710637401316,0.039555852270393516,-0.055059380804001995,0.03893981095389319,0.3311459261163896,0.4378112000050994,-0.00672616223712362,-0.00511431420763301,0.2807615041690867,-0.13728154264011677,0.001,0.5
2011-10-28,0.07596710637401316,0.039555852270393516,-0.055059380804001995,0.03893981095389319,0.3311459261163896,0.4378112000050994,-0.00672616223712362,-0.00511431420763301,0.2807615041690867,-0.13728154264011677,0.001,0.5
2011-11-04,0.0901945867930438,0.023027886566922017,-0.06286601516109959,0.04169439638863394,0.3657290189437408,0.46487444723741367,-0.013423530507887138,-0.03370446265097715,0.25261785388066255,-0.12814418149045304,0.001,0.5
2011-11-11,0.0901945867930438,0.023027886566922017,-0.06286601516109959,0.04169439638863394,0.3657290189437408,0.46487444723741367,-0.013423530507887138,-0.03370446265097715,0.25261785388066255,-0.12814418149045304,0.001,0.5
2011-11-18,0.0901945867930438,0.023027886566922017,-0.06286601516109959,0.04169439638863394,0.3657290189437408,0.46487444723741367,-0.013423530507887138,-0.03370446265097715,0.25261785388066255,-0.12814418149045304,0.001,0.5
2011-11-25,0.0901945867930438,0.023027886566922017,-0.06286601516109959,0.04169439638863394,0.3657290189437408,0.46487444723741367,-0.013423530507887138,-0.03370446265097715,0.25261785388066255,-0.12814418149045304,0.001,0.5
2011-12-02,0.07672129540215544,-0.0048016252594316675,-0.07693025635286037,0.026231293690265743,0.3901305225843621,0.4697265472988983,-0.05635076894068705,-0.008838539030570344,0.2745599648625005,-0.0904484342546326,0.001,0.5
2011-12-09,0.07672129540215544,-0.0048016252594316675,-0.07693025635286037,0.026231293690265743,0.3901305225843621,0.4697265472988983,-0.05635076894068705,-0.008838539030570344,0.2745599648625005,-0.0904484342546326,0.001,0.5
2011-12-16,0.07672129540215544,-0.0048016252594316675,-0.07693025635286037,0.026231293690265743,0.3901305225843621,0.4697265472988983,-0.05635076894068705,-0.008838539030570344,0.2745599648625005,-0.0904484342546326,0.001,0.5
2011-12-23,0.07672129540215544,-0.0048016252594316675,-0.07693025635286037,0.026231293690265743,0.3901305225843621,0.4697265472988983,-0.05635076894068705,-0.008838539030570344,0.2745599648625005,-0.0904484342546326,0.001,0.5
2011-12-30,0.05098518083091385,-0.054584131843807296,-0.08128445138664507,0.051267840318752075,0.3951815419835802,0.5948351139953488,-0.07776933354943281,0.01818070606675827,0.22634971040684249,-0.12316217682231058,0.001,0.5
2012-01-06,0.05098518083091385,-0.054584131843807296,-0.08128445138664507,0.051267840318752075,0.3951815419835802,0.5948351139953488,-0.07776933354943281,0.01818070606675827,0.22634971040684249,-0.12316217682231058,0.001,0.5
2012-01-09,0.05098518083091385,-0.054584131843807296,-0.08128445138664507,0.051267840318752075,0.3951815419835802,0.5948351139953488,-0.07776933354943281,0.01818070606675827,0.22634971040684249,-0.12316217682231058,0.001,0.5
2012-01-20,0.05098518083091385,-0.054584131843807296,-0.08128445138664507,0.051267840318752075,0.3951815419835802,0.5948351139953488,-0.07776933354943281,0.01818070606675827,0.22634971040684249,-0.12316217682231058,0.001,0.5
2012-02-03,0.11673391375370865,-0.007253043639563403,-0.10136833284289042,0.06674256026456184,0.37426321163277076,0.6113059277156793,-0.0937440043927573,0.005773585142995703,0.15779131376530775,-0.1302451313998128,0.001,0.5
2012-02-10,0.11673391375370865,-0.007253043639563403,-0.10136833284289042,0.06674256026456184,0.37426321163277076,0.6113059277156793,-0.0937440043927573,0.005773585142995703,0.15779131376530775,-0.1302451313998128,0.001,0.5
2012-02-17,0.11673391375370865,-0.007253043639563403,-0.10136833284289042,0.06674256026456184,0.37426321163277076,0.6113059277156793,-0.0937440043927573,0.005773585142995703,0.15779131376530775,-0.1302451313998128,0.001,0.5
2012-02-24,0.11673391375370865,-0.007253043639563403,-0.10136833284289042,0.06674256026456184,0.37426321163277076,0.6113059277156793,-0.0937440043927573,0.005773585142995703,0.15779131376530775,-0.1302451313998128,0.001,0.5
2012-03-02,0.10696794553259702,-0.007385139920249459,-0.10896037676510191,0.08502779765557777,0.3485778113722137,0.6389414213682681,-0.1540618819534454,0.0757036739214007,0.21449425522280352,-0.19930550643406403,0.001,0.5
2012-03-09,0.10696794553259702,-0.007385139920249459,-0.10896037676510191,0.08502779765557777,0.3485778113722137,0.6389414213682681,-0.1540618819534454,0.0757036739214007,0.21449425522280352,-0.19930550643406403,0.001,0.5
2012-03-16,0.10696794553259702,-0.007385139920249459,-0.10896037676510191,0.08502779765557777,0.3485778113722137,0.6389414213682681,-0.1540618819534454,0.0757036739214007,0.21449425522280352,-0.19930550643406403,0.001,0.5
2012-03-23,0.10696794553259702,-0.007385139920249459,-0.10896037676510191,0.08502779765557777,0.3485778113722137,0.6389414213682681,-0.1540618819534454,0.0757036739214007,0.21449425522280352,-0.19930550643406403,0.001,0.5
2012-03-30,0.22515194922664494,0.010241014892080305,-0.18514253647710138,0.062028033806709154,0.4785134261959905,0.6569138614512798,-0.12276596635712238,-0.017147793866045744,0.23734047006879155,-0.3451324589412268,0.001,0.5
2012-04-06,0.22515194922664494,0.010241014892080305,-0.18514253647710138,0.062028033806709154,0.4785134261959905,0.6569138614512798,-0.12276596635712238,-0.017147793866045744,0.23734047006879155,-0.3451324589412268,0.001,0.5
2012-04-13,0.22515194922664494,0.010241014892080305,-0.18514253647710138,0.062028033806709154,0.4785134261959905,0.6569138614512798,-0.12276596635712238,-0.017147793866045744,0.23734047006879155,-0.3451324589412268,0.001,0.5
2012-04-20,0.22515194922664494,0.010241014892080305,-0.18514253647710138,0.062028033806709154,0.4785134261959905,0.6569138614512798,-0.12276596635712238,-0.017147793866045744,0.23734047006879155,-0.3451324589412268,0.001,0.5
2012-04-27,0.2594011724078454,-0.05760439618305643,-0.19854234420560318,0.0519410745485157,0.5297312803007004,0.6787627980844123,-0.04539381822180137,-0.03943271759985717,0.22901976567136817,-0.4078828148025238,0.001,0.5
2012-05-04,0.2594011724078454,-0.05760439618305643,-0.19854234420560318,0.0519410745485157,0.5297312803007004,0.6787627980844123,-0.04539381822180137,-0.03943271759985717,0.22901976567136817,-0.4078828148025238,0.001,0.5
2012-05-11,0.2594011724078454,-0.05760439618305643,-0.19854234420560318,0.0519410745485157,0.5297312803007004,0.6787627980844123,-0.04539381822180137,-0.03943271759985717,0.22901976567136817,-0.4078828148025238,0.001,0.5
2012-05-18,0.2594011724078454,-0.05760439618305643,-0.19854234420560318,0.0519410745485157,0.5297312803007004,0.6787627980844123,-0.04539381822180137,-0.03943271759985717,0.22901976567136817,-0.4078828148025238,0.001,0.5
2012-05-25,0.26748156453570154,-0.116567067558263,-0.3327235996935406,0.0411326366687936,0.6557290318106558,0.8248285368389427,-0.08539979490326692,-0.010875358187745918,0.32966792810911016,-0.5732738776203873,0.001,0.5
2012-06-01,0.26748156453570154,-0.116567067558263,-0.3327235996935406,0.0411326366687936,0.6557290318106558,0.8248285368389427,-0.08539979490326692,-0.010875358187745918,0.32966792810911016,-0.5732738776203873,0.001,0.5
2012-06-08,0.26748156453570154,-0.116567067558263,-0.3327235996935406,0.0411326366687936,0.6557290318106558,0.8248285368389427,-0.08539979490326692,-0.010875358187745918,0.32966792810911016,-0.5732738776203873,0.001,0.5
2012-06-15,0.26748156453570154,-0.116567067558263,-0.3327235996935406,0.0411326366687936,0.6557290318106558,0.8248285368389427,-0.08539979490326692,-0.010875358187745918,0.32966792810911016,-0.5732738776203873,0.001,0.5
2012-06-21,0.24675851424391432,-0.2234450577324149,-0.45554729337162797,-0.04828335262973735,1.0294865362419034,1.1032340153585227,-0.04886483661770276,-0.0555726097874009,0.3486002065093599,-0.8963661222148165,0.001,0.5
2012-06-29,0.24675851424391432,-0.2234450577324149,-0.45554729337162797,-0.04828335262973735,1.0294865362419034,1.1032340153585227,-0.04886483661770276,-0.0555726097874009,0.3486002065093599,-0.8963661222148165,0.001,0.5
2012-07-06,0.24675851424391432,-0.2234450577324149,-0.45554729337162797,-0.04828335262973735,1.0294865362419034,1.1032340153585227,-0.04886483661770276,-0.0555726097874009,0.3486002065093599,-0.8963661222148165,0.001,0.5
2012-07-13,0.24675851424391432,-0.2234450577324149,-0.45554729337162797,-0.04828335262973735,1.0294865362419034,1.1032340153585227,-0.04886483661770276,-0.0555726097874009,0.3486002065093599,-0.8963661222148165,0.001,0.5
2012-07-20,0.017478999410694154,-0.25681994543883374,-0.5378040430588198,-0.139541517193298,1.0988916725159041,1.1532075071563406,-0.08661292755716136,0.14221975212726243,0.40641011511052766,-0.7974296130726158,0.001,0.5
2012-07-27,0.017478999410694154,-0.25681994543883374,-0.5378040430588198,-0.139541517193298,1.0988916725159041,1.1532075071563406,-0.08661292755716136,0.14221975212726243,0.40641011511052766,-0.7974296130726158,0.001,0.5
2012-08-03,0.017478999410694154,-0.25681994543883374,-0.5378040430588198,-0.139541517193298,1.0988916725159041,1.1532075071563406,-0.08661292755716136,0.14221975212726243,0.40641011511052766,-0.7974296130726158,0.001,0.5
2012-08-10,0.017478999410694154,-0.25681994543883374,-0.5378040430588198,-0.139541517193298,1.0988916725159041,1.1532075071563406,-0.08661292755716136,0.14221975212726243,0.40641011511052766,-0.7974296130726158,0.001,0.5
2012-08-17,0.009137534649857677,-0.18418447163031026,-0.4531762783150594,-0.16986452429268217,0.8483032504238193,1.1299011971559254,-0.22581903284773858,0.2563120248666712,0.3705432617674798,-0.5811529617779628,0.001,0.5
2012-08-24,0.009137534649857677,-0.18418447163031026,-0.4531762783150594,-0.16986452429268217,0.8483032504238193,1.1299011971559254,-0.22581903284773858,0.2563120248666712,0.3705432617674798,-0.5811529617779628,0.001,0.5
2012-08-31,0.009137534649857677,-0.18418447163031026,-0.4531762783150594,-0.16986452429268217,0.8483032504238193,1.1299011971559254,-0.22581903284773858,0.2563120248666712,0.3705432617674798,-0.5811529617779628,0.001,0.5
