,DJUSBMT,DJUSNCT,DJUSCYT,DJUSHCT,DJUSINT,DJUSENT,DJUSTCT,DJUSTLT,DJUSUTT,DJUSFNT,gamma_op,b_weight
2013-04,0.03333365255743922,0.03333556879580514,0.5481991941801411,0.18512794403593147,0.0333338276192068,0.033333792508906154,0.033334112600001686,0.03333422451909256,0.03333410207038033,0.03333358111309561,2,0.6666666666666666
2013-05,0.0333333417783012,0.03333363558591625,0.39688086040433185,0.33645207375429315,0.03333334252019506,0.0333333452762513,0.033333341006204734,0.03333336384419882,0.03333335557091732,0.03333334025939034,2,0.6666666666666666
2013-06,0.03333335102544128,0.033333373991683464,0.44405909899326995,0.2892740272182831,0.03333335509964301,0.03333335685828117,0.03333335340175684,0.033333367329099105,0.03333336556238676,0.033333350520155194,2,0.6666666666666666
2013-07,0.033333353468098,0.03333341769517219,0.6999974220206184,0.03333546175419741,0.03333337691961696,0.03333336251452068,0.03333337803303597,0.03333346228041171,0.033333402019995004,0.033333363294333666,2,0.6666666666666666
2013-08,0.033333360164703174,0.03333336594822189,0.6999993088486041,0.03333353555240742,0.03333338518771439,0.03333338010047807,0.0333333874865646,0.03333348027910211,0.03333343162320938,0.03333336480899489,2,0.6666666666666666
2013-09,0.03333336784851387,0.033333381566757525,0.6999984052690003,0.03333431317126786,0.03333339485249044,0.03333339435516177,0.03333339694518054,0.03333351741851243,0.03333346012779255,0.03333336844532283,2,0.6666666666666666
2013-10,0.03333338793638537,0.03333344779930107,0.6999992502952904,0.033333374047028526,0.03333340056505153,0.03333340577917475,0.033333390310537336,0.03333350745401263,0.03333346637771006,0.03333336943550829,2,0.6666666666666666
2013-11,0.033333397757620155,0.03333339136804708,0.6999995201472755,0.03333335206334017,0.03333336123888348,0.03333340336332539,0.0333333615981494,0.03333343020442474,0.03333341240575049,0.03333336985318367,2,0.6666666666666666
2013-12,0.03333341923576382,0.03333340876184045,0.6999995479123358,0.03333335216232878,0.03333339312154006,0.03333338291967585,0.0333333497475405,0.033333385290978186,0.03333338043635778,0.03333338041163886,2,0.6666666666666666
2014-01,0.0333334818602982,0.03333345071575464,0.6999991851274533,0.03333347084661269,0.03333343471412506,0.03333341466438084,0.03333335338990887,0.03333340588935566,0.03333340249539291,0.03333340029671796,2,0.6666666666666666
2014-02,0.033333454069780215,0.033333420098244686,0.6999993613866802,0.0333334289733468,0.03333335071844383,0.033333390166824024,0.03333336608681014,0.03333340182921692,0.033333393515327575,0.03333343315532569,2,0.6666666666666666
2014-03,0.03333360322963086,0.033333514976169466,0.6999984854891859,0.033333634053291684,0.03333339007806094,0.03333342515993339,0.03333352046893934,0.03333341235938702,0.033333428858304925,0.03333358532709663,2,0.6666666666666666
2014-04,0.03333359369973811,0.03333362216136869,0.6999980424782488,0.03333377689225265,0.03333344295327998,0.0333334586830176,0.03333353095185761,0.03333343994706929,0.03333347832075247,0.033333613912414795,2,0.6666666666666666
2014-05,0.0333335153515096,0.03333372402009552,0.6920759189346436,0.041255866698552315,0.03333339058201772,0.033333496975809826,0.033333496530159164,0.033333462289035214,0.0333336316622751,0.033333496955902084,2,0.6666666666666666
2014-06,0.03333345224992254,0.03333355990556944,0.6999987882494481,0.03333337951433102,0.03333343607774353,0.033333437413225385,0.03333350137118646,0.03333348669954533,0.0333335170600267,0.03333344145900154,2,0.6666666666666666
2014-07,0.033333487709040634,0.033333541533937486,0.6999987755703926,0.03333343749842413,0.033333369105413194,0.0333334831655245,0.03333348631408156,0.03333346795133441,0.03333349535130979,0.033333455800541645,2,0.6666666666666666
2014-08,0.033333463626696376,0.03333354084540261,0.6999985603581278,0.0333333903253185,0.033333564330653,0.033333495352198185,0.03333350627402608,0.03333353066413478,0.033333489748120955,0.03333345847532181,2,0.6666666666666666
2014-09,0.03333346421481718,0.03333361750705654,0.6999983280872047,0.0333334452737492,0.03333362628522299,0.03333350671828842,0.03333352395590708,0.03333353707575904,0.03333352068953988,0.033333430192454966,2,0.6666666666666666
2014-10,0.03333366412312275,0.033334082990875126,0.5148033073720939,0.2185259325578479,0.03333411824219572,0.033333696237175026,0.0333338976191279,0.0333338663118489,0.03333378312681758,0.033333651418895174,2,0.6666666666666666
2014-11,0.03333334609297674,0.03333336137618112,0.2220456336184063,0.5112875250221744,0.03333337634718007,0.03333334492202342,0.03333335426614677,0.033333354446105266,0.03333335550558909,0.03333334840321682,2,0.6666666666666666
2014-12,0.03333338183552002,0.03333348934417052,0.6999976304029232,0.033334845583689904,0.03333345249301643,0.033333379980276835,0.03333343191339455,0.03333346711568564,0.033333512550687415,0.0333334087806354,2,0.6666666666666666
2015-01,0.033333392995554184,0.033333551199449134,0.6999987631986212,0.03333347936752391,0.03333352310874773,0.03333339559390354,0.03333344284269202,0.033333447466466354,0.03333355953707675,0.03333344468996522,2,0.6666666666666666
2015-02,0.033333396975115816,0.0333335184512732,0.6999986024817647,0.03333356989444419,0.033333486906208167,0.03333339200906942,0.03333345128741735,0.03333348792212854,0.03333367256102671,0.0333334215115519,2,0.6666666666666666
2015-03,0.03333338114369965,0.03333345584313632,0.6748949741127507,0.05843764157987417,0.03333345777800988,0.03333337745016729,0.03333342802537583,0.03333344056714146,0.03333344504173754,0.03333339845810723,2,0.6666666666666666
2015-04,0.03333333790673671,0.033333345007653295,0.23788563134781787,0.49544763498127664,0.0333333446978268,0.03333333813234432,0.033333342292460176,0.033333342057322024,0.033333343855825766,0.03333333972073647,2,0.6666666666666666
2015-05,0.03333340000425067,0.03333347175696944,0.03333340049088014,0.6999990924004141,0.03333346992467232,0.033333404390066955,0.03333346588119744,0.03333346499646561,0.03333341945395135,0.03333341070113198,2,0.6666666666666666
2015-06,0.03333339055469581,0.033333431547586,0.03333336847150328,0.6999993085629085,0.0333334477063887,0.0333333929274245,0.03333344064295775,0.03333341780091272,0.033333398903046645,0.03333340288257616,2,0.6666666666666666
2015-07,0.033333375971116457,0.03333340036872696,0.03333345029017232,0.6999994173281489,0.03333342533917525,0.033333376005668464,0.03333341035862435,0.0333333855415735,0.033333370506090525,0.033333388290703383,2,0.6666666666666666
2015-08,0.03333336836028221,0.03333342332945851,0.03333340331278109,0.6999994253790673,0.03333341908163907,0.03333337105871275,0.03333341946341445,0.033333386912172545,0.0333333842222317,0.03333339888024036,2,0.6666666666666666
2015-09,0.0333333591958126,0.03333339296417072,0.03333351644720981,0.6999994270059243,0.033333407719188836,0.03333336370227835,0.033333407868453936,0.03333337068802937,0.0333333669910502,0.03333338741788196,2,0.6666666666666666
2015-10,0.033333350936034706,0.03333336435401258,0.3809252112009029,0.3524078978627049,0.03333336568705246,0.03333335283965145,0.0333333656295253,0.03333336071017586,0.033333367072002594,0.03333336370793734,2,0.6666666666666666
2015-11,0.033333356628307345,0.0333333688119893,0.033398475523563106,0.6999345247916948,0.03333339764623295,0.033333361058474766,0.033333396978724165,0.03333336852362692,0.03333336151538527,0.03333338852200132,2,0.6666666666666666
2015-12,0.03333337530326954,0.03333348695360708,0.03333339348090191,0.6999990945056421,0.03333347584505845,0.033333378480464866,0.033333489391146484,0.03333340947941803,0.03333342780972745,0.033333468750764,2,0.6666666666666666
2016-01,0.03333336458552089,0.03333346333423525,0.033333383556848166,0.6999993078104186,0.033333426740609434,0.033333364638706904,0.03333344613190133,0.03333339724948615,0.03333342604496903,0.033333419907304145,2,0.6666666666666666
2016-02,0.03333335860254354,0.033333511374721556,0.033333422905448835,0.6999991696313587,0.0333334045168712,0.0333333591875481,0.03333342034345227,0.03333345818158767,0.033333498641777135,0.03333339661469096,2,0.6666666666666666
2016-03,0.033333362514179406,0.03333352945350425,0.033333417428258946,0.6999990385664964,0.03333341744872897,0.033333358253451004,0.03333342249840707,0.03333349428515953,0.033333565503379084,0.03333339404843538,2,0.6666666666666666
2016-04,0.033333590197049935,0.03333493762953308,0.27960059469650717,0.4537246153438798,0.03333401140305264,0.03333355265118618,0.033334219100936945,0.033334231448392,0.033336335328558675,0.033333912200903607,2,0.6666666666666666
2016-05,0.033333348163541665,0.03333335997761434,0.05596218851814319,0.6773708371077541,0.03333337197766059,0.033333346985851615,0.03333337763045875,0.03333339532621591,0.0333334111220691,0.03333336319069085,2,0.6666666666666666
2016-06,0.033333347697415944,0.033333355936802624,0.05358095186264786,0.6797521457939996,0.033333369190924084,0.03333334652431974,0.033333382931363065,0.0333333831648392,0.033333359380816656,0.03333335751687129,2,0.6666666666666666
2016-07,0.03333335603154147,0.03333346384133838,0.033333458643472036,0.6999973146178248,0.03333340421733172,0.03333335627653248,0.03333342085296331,0.033333526688552904,0.03333531229338956,0.03333338653705346,2,0.6666666666666666
2016-08,0.033333376149374684,0.03333353468544811,0.03333338631760945,0.699998639701178,0.03333349740298214,0.03333336921760692,0.03333348949590742,0.033333611807297464,0.03333364948569582,0.033333445736899885,2,0.6666666666666666
2016-09,0.03333335818483881,0.03333340975360366,0.03333347639627102,0.6999992804278787,0.03333345444117729,0.03333335395616235,0.03333346655790003,0.0333334190004493,0.03333338745412365,0.03333339382759521,2,0.6666666666666666
2016-10,0.03333334168650163,0.03333335562791026,0.10886757515299099,0.6244655600022506,0.033333386768234205,0.03333333952633136,0.03333336519655194,0.033333349118004986,0.033333348926520755,0.03333337799470325,2,0.6666666666666666
2016-11,0.033333348348427,0.03333339166588021,0.20899525121454737,0.5243376686684444,0.033333405565124506,0.03333334493798807,0.033333407067754506,0.03333337047144218,0.033333387502829166,0.0333334245575626,2,0.6666666666666666
2016-12,0.03333336264701185,0.03333338587532206,0.6652464212958603,0.06807877941194768,0.03333337758859519,0.033333356174785375,0.03333339601397106,0.033333402144722274,0.03333339930252985,0.03334111954525435,2,0.6666666666666666
2017-01,0.03333337660857398,0.033333428838680575,0.4304125379432351,0.033338414289637186,0.03333353588418112,0.03333336502719447,0.03333350901935203,0.0333334470655743,0.03333342518140542,0.3029149601421658,2,0.6666666666666666
2017-02,0.03333337724281198,0.03333347319249887,0.6999983646910402,0.03333389434952044,0.03333349652537457,0.033333368584291485,0.03333349398168935,0.03333356062007616,0.03333357056900722,0.03333340024368984,2,0.6666666666666666
2017-03,0.03333335462295501,0.03333337172664845,0.033356093551394045,0.699976220509415,0.03333337602638076,0.03333334746511998,0.03333338932806074,0.0333334102041649,0.0333334068323952,0.03333402973346588,2,0.6666666666666666
2017-04,0.033333352077636574,0.033333387000290524,0.21719336161094244,0.5161395044781214,0.03333341823862128,0.03333334474174582,0.033333400753652064,0.03333337613398843,0.033333417167012165,0.03333343779798929,2,0.6666666666666666
2017-05,0.033333349921923716,0.0333333791301296,0.14090911536879713,0.5924237794898468,0.03333342989755497,0.03333334300935428,0.03333342614509498,0.03333335857530894,0.03333339183476102,0.03333342662722867,2,0.6666666666666666
2017-06,0.03333336053455881,0.033333402938731625,0.3380187975667461,0.390547442372443,0.03333356919001379,0.03333334759593052,0.038099769441211406,0.0333333606502107,0.03333341126908878,0.03333353844106535,2,0.6666666666666666
2017-07,0.03333336604211204,0.03333340198596863,0.03333558814165198,0.699985998105415,0.033334839998071894,0.033333350323225895,0.03334185590518851,0.03333336261978979,0.033333395053289194,0.03333484182528718,2,0.6666666666666666
2017-08,0.033333341198094044,0.0333333499760539,0.03333453615209852,0.5956979884828179,0.033333463785690534,0.03333333688298257,0.13763078386514443,0.03333333934447046,0.033333348044962845,0.03333651226768491,2,0.6666666666666666
2017-09,0.03333343232779907,0.03333354192937327,0.03333366187694636,0.6976277047948017,0.03333546314464504,0.03333337199856047,0.035701589438374155,0.03333341408100519,0.033333784700085876,0.0333340357084088,2,0.6666666666666666
2017-10,0.03333353585765505,0.03333368449723378,0.033333970783171955,0.5444257883522641,0.1114065660116806,0.033333449232317604,0.11082007896310181,0.033333512468429534,0.033333897658905785,0.03334551617523985,2,0.6666666666666666
2017-11,0.03333336973761756,0.033333401519340215,0.03333341373191692,0.03333712838617486,0.033333600918742594,0.03333335409919702,0.6999952586150441,0.033333366962744505,0.033333492096323754,0.033333613932898506,2,0.6666666666666666
2017-12,0.033333387632858126,0.03333344525316887,0.033333632318092776,0.033530893979485235,0.03333413547940171,0.03333336581106787,0.6997987277000183,0.03333339602052127,0.03333401756605217,0.03333499823933373,2,0.6666666666666666
2018-01,0.03333337788588745,0.03333344882358775,0.03333384302385919,0.03340433165854542,0.033333748066821794,0.03333336348134862,0.6999270595663435,0.03333340237553155,0.03333356231022179,0.033333862807852964,2,0.6666666666666666
2018-02,0.03333336528215103,0.033333385428394674,0.033333383811460164,0.03333362918300475,0.03333339531466699,0.03333335156892983,0.6999992964429167,0.033333372278540135,0.03333339750077416,0.03333342318916153,2,0.6666666666666666
2018-03,0.03333337197327841,0.033333382446251905,0.03333342096451366,0.03333350377987882,0.03333341338494865,0.03333335241893949,0.6999993650349426,0.033333369578953304,0.03333339302939992,0.03333342738889322,2,0.6666666666666666
2018-04,0.03333337200530552,0.03333338416068325,0.03333340954030406,0.03333345727602123,0.03333341351599355,0.0333333545527301,0.6999994013638463,0.033333372546396935,0.033333410799056606,0.033333424239662554,2,0.6666666666666666
2018-05,0.033333375919429566,0.03333337592942475,0.03333341005879276,0.033333444698264436,0.033333414097050255,0.03333335948236794,0.6999994329619422,0.03333336564262851,0.033333402251175745,0.03333341895892379,2,0.6666666666666666
2018-06,0.03333337649230559,0.033333378028835826,0.03333342621106085,0.033333444589926035,0.033333417733009824,0.03333336065036218,0.6999993852638418,0.033333369664936024,0.033333427880511426,0.03333341348521052,2,0.6666666666666666
2018-07,0.0333333811720642,0.03333337968328821,0.03333342658883138,0.03333344135379134,0.03333340835861185,0.033333360681400026,0.6999994098238768,0.03333336791524037,0.03333341831700239,0.03333340610589351,2,0.6666666666666666
2018-08,0.03333338109226873,0.033333379356873596,0.03333342292231796,0.0333334514872174,0.033333413748399925,0.03333335997515565,0.699999392158475,0.03333337125522605,0.033333417600651644,0.03333341040341401,2,0.6666666666666666
2018-09,0.03333337395476299,0.03333337524318178,0.03333343719191028,0.033333464436850174,0.033333410981387535,0.033333357001003636,0.6999993776439604,0.03333337082301716,0.0333334186698544,0.03333341405407165,2,0.6666666666666666
2018-10,0.03333337040359118,0.0333333774672906,0.03333343352914503,0.03333350015592462,0.03333340973795611,0.03333335867518572,0.6999993377431986,0.03333337690108239,0.033333427270426666,0.03333340811619903,2,0.6666666666666666
2018-11,0.03333336821221657,0.03333338942532509,0.033333427021658917,0.0333335347077731,0.03333339977644044,0.03333335743373826,0.699999136851487,0.03333338715166563,0.03333357519609667,0.03333342422359842,2,0.6666666666666666
2018-12,0.033333378385553156,0.03333341245495481,0.03333349268809936,0.03333470090180918,0.0333334289729207,0.03333336267937565,0.6999933014391928,0.03333343443038241,0.03333800507198801,0.033333482975723805,2,0.6666666666666666
2019-01,0.03333336337833598,0.03333338171909159,0.03333344081451139,0.033334507433119415,0.0333333885537184,0.03333335030120548,0.6402396419477346,0.0333333999126536,0.09309210418198174,0.03333342175764776,2,0.6666666666666666
2019-02,0.03333337457905715,0.03333341302747095,0.033333516816938455,0.03333373866162094,0.033333421456732626,0.03333335963226315,0.6999972490833645,0.033333423038144634,0.03333503415904645,0.03333346954536123,2,0.6666666666666666
2019-03,0.03333337352805072,0.03333340983384682,0.033333459412593365,0.03333355664057659,0.03333343220129368,0.03333335949444265,0.6999973116870076,0.03333344484732591,0.033335184639665054,0.033333467715197726,2,0.6666666666666666
2019-04,0.0333333694482624,0.03333340108997228,0.03333347641574615,0.033333529461825134,0.03333341983289998,0.03333335728700699,0.699998704448404,0.03333341135245823,0.03333390427419286,0.033333426389232125,2,0.6666666666666666
2019-05,0.03333336674484837,0.03333339052297725,0.03333350437058678,0.0333334531708109,0.03333341478985069,0.03333335376581742,0.6999991666182386,0.033333391325957425,0.033333521012688806,0.0333334376782238,2,0.6666666666666666
2019-06,0.03333337039745831,0.03333341206100642,0.03333375737265461,0.03333365245642449,0.03333344689896049,0.03333335706374103,0.6999948928580554,0.033333426461314014,0.03333714996054847,0.03333353446983666,2,0.6666666666666666
2019-07,0.03333336998116545,0.03333340291874213,0.033333728029246126,0.0333335873865818,0.03333344335038307,0.03333335403721986,0.6999982433326603,0.033333425303821065,0.03333395609746727,0.03333348956271299,2,0.6666666666666666
2019-08,0.03333337014375832,0.033333414785884134,0.03333366469776277,0.033333519324052915,0.03333346069233029,0.03333335467378661,0.6999973693105439,0.03333341123138105,0.03333492911914794,0.03333350602135204,2,0.6666666666666666
2019-09,0.03333333843036485,0.0333333425870224,0.03333337175815148,0.033333348664509835,0.033333349090239835,0.033333336067768726,0.6931313307538581,0.033333344042858155,0.040201888027727624,0.03333335057749897,2,0.6666666666666666
2019-10,0.03333338473911257,0.03333342266607505,0.033333654628183634,0.033333468409514636,0.03333348107990167,0.03333336587715808,0.6163714569848798,0.03333346274854925,0.11696078229704325,0.033333520569582054,2,0.6666666666666666
2019-11,0.0333333733634869,0.03333340979443056,0.033333546727779266,0.03333345569161275,0.03333344057268558,0.03333335618948599,0.6999977147436035,0.033333494819378306,0.03333473416254579,0.03333347393499141,2,0.6666666666666666
2019-12,0.033333374514738084,0.033333399145092375,0.033333485024259216,0.03333346503970532,0.03333344630238865,0.03333335797454959,0.6999985707221005,0.033333460402440465,0.033333964267324497,0.03333347660740143,2,0.6666666666666666
2020-01,0.03333337478566331,0.03333339905408786,0.033333439064846836,0.033333455514048906,0.033333423909285606,0.03333335816201945,0.6999990194159044,0.033333497101119235,0.03333359531101461,0.03333343768200969,2,0.6666666666666666
2020-02,0.03333336564113939,0.033333388952602974,0.033333419898190865,0.03333340268823412,0.03333341198994918,0.03333335367621281,0.6999992895279478,0.033333429426287794,0.03333350722296177,0.033333430976473455,2,0.6666666666666666
2020-03,0.03333336519084333,0.033333391884274935,0.033333419671404116,0.03333341436677465,0.033333407733169035,0.033333352970641654,0.6999990619062589,0.0333334432022793,0.03333371822440472,0.03333342484994943,2,0.6666666666666666
2020-04,0.03333335963850046,0.03333338144959017,0.0333333954709008,0.03333341377015349,0.03333338116787841,0.03333334699809536,0.6999993045435483,0.03333344107772847,0.03333359485697947,0.033333381026625086,2,0.6666666666666666
2020-05,0.033333358920081095,0.03333337836277345,0.03333340586796541,0.033333422532131604,0.03333337997054379,0.03333334684515238,0.699999436273397,0.033333402261937324,0.033333490667069136,0.0333333782989489,2,0.6666666666666666
2020-06,0.03333335928889995,0.03333337535052782,0.03333340143425819,0.033333400973808866,0.03333338045183574,0.03333334660775751,0.69999948748313,0.03333339717808557,0.03333347758691066,0.033333373644785565,2,0.6666666666666666
2020-07,0.03333335191823097,0.03333336029805726,0.03333337425075179,0.03333336793138199,0.033333364565798156,0.03333334285878657,0.6999997016990411,0.03333336887209352,0.033333409749487355,0.03333335785637133,2,0.6666666666666666
2020-08,0.03333335577948305,0.03333336059784593,0.033333372671512436,0.03333336603724489,0.03333336530417096,0.03333334280280347,0.6999997155562026,0.03333336717154188,0.033333398488884905,0.03333335559031,2,0.6666666666666666
2020-09,0.03333334877095567,0.033333352936268844,0.033333362653884244,0.03333335548401717,0.03333335519887664,0.03333334003631773,0.6999998202849846,0.03333335322978409,0.03333336260818257,0.03333334879672841,2,0.6666666666666666
2020-10,0.03333335971469658,0.03333335979081095,0.033333374196094875,0.03333337241710278,0.03333336814970094,0.03333334150169806,0.6999997317852549,0.033333363641096306,0.03333337429201145,0.03333335451153329,2,0.6666666666666666
2020-11,0.033333361616125115,0.033333364901727794,0.033333380971605354,0.0333333791077094,0.033333374296389474,0.03333334250592965,0.6999996438516854,0.033333368951893295,0.03333342480757388,0.03333335898936056,2,0.6666666666666666
2020-12,0.033333364727940955,0.03333336923987278,0.0333333869600869,0.0333333787376952,0.03333338221964448,0.03333334386702932,0.6999996367973521,0.03333337053321705,0.033333405495553026,0.03333336142160817,2,0.6666666666666666
2021-01,0.03333336217418862,0.033333364307939706,0.03333337708202506,0.03333336752151359,0.03333337582098524,0.033333343419313294,0.6999997142096416,0.033333358790575765,0.03333337775622497,0.03333335891759227,2,0.6666666666666666
2021-02,0.033333361021300245,0.033333356045401316,0.03333336729099593,0.033333368785025526,0.03333336508046455,0.03333334214115253,0.6999997779571282,0.03333334876789463,0.03333335735554424,0.0333333555550928,2,0.6666666666666666
2021-03,0.033333355451267525,0.033333351928910515,0.03333336506014784,0.03333336204243209,0.033333364868225,0.033333343825884605,0.6999997980424112,0.03333334640219928,0.033333350738171466,0.03333336164035049,2,0.6666666666666666
2021-04,0.03333336859031662,0.03333336123954174,0.03333337964218664,0.0333333780477984,0.03333338329517762,0.03333334670575696,0.6999996931862978,0.033333352038882394,0.03333336166237348,0.03333337559166822,2,0.6666666666666666
2021-05,0.03333334923434369,0.03333334893008914,0.03333335934738472,0.033333354194838336,0.033333357390478886,0.03333334070916787,0.6999998396850086,0.0333333450113046,0.03333335045894835,0.03333335503843594,2,0.6666666666666666
2021-06,0.03333336162252582,0.033333355554147424,0.03333336880412868,0.033333363933574126,0.033333371570190784,0.03333334392516157,0.6999997627608001,0.03333334875871683,0.03333335581930975,0.0333333672514449,2,0.6666666666666666
2021-07,0.03333334657497206,0.03333334433770924,0.03333335163843842,0.0333333490118193,0.033333350842027064,0.03333333964503133,0.699999882803991,0.03333334088093002,0.03333334312511279,0.033333351139968874,2,0.6666666666666666
2021-08,0.033333348231210785,0.03333334639194797,0.03333335375873657,0.0333333525335855,0.03333335390769534,0.03333334011524154,0.6999998634866896,0.033333341879367887,0.033333345687249834,0.033333354008275015,2,0.6666666666666666
2021-09,0.03333334740732531,0.033333345830330506,0.033333354265186986,0.033333354222529636,0.03333335263080425,0.03333333977832636,0.6999998645922862,0.03333334190512297,0.033333347214096844,0.03333335215399097,2,0.6666666666666666
2021-10,0.0333333522984181,0.033333352167078924,0.03333336620549605,0.033333362940363535,0.033333359237761984,0.03333334291822697,0.6999998026299815,0.03333334524049917,0.03333335174267675,0.03333336461949708,2,0.6666666666666666
2021-11,0.03333335198345578,0.03333335345183042,0.03333336225237272,0.033333365034266135,0.03333335777552849,0.03333334305825512,0.6999998117098504,0.03333334423620931,0.03333334953988811,0.03333336095834355,2,0.6666666666666666
2010-01,1.5065149117814585e-07,2.4255725457335796e-06,5.353620869381109e-08,0.00012394525243958386,5.262927608452842e-08,0.9997477580036773,3.8061991996061616e-06,1.0391655343924522e-07,0.0001216873832357271,1.6855372809157234e-08,2,1.0
2010-02,1.504920298925748e-07,2.040420995343588e-07,7.209634103097417e-08,0.20565896914848658,7.561650931303312e-08,0.7943399055121606,2.7449169773620835e-07,1.0078066002373693e-07,2.2065621467294062e-07,2.7163800673090397e-08,2,1.0
2010-03,1.3957411384402877e-05,0.00013890293325601218,1.7738094406411398e-06,0.3275493109082164,1.959746538596213e-06,0.5477678354794548,0.12451230972117314,2.0505181555035526e-06,1.1462938109053607e-05,4.365342714706931e-07,2,1.0
2010-04,9.532086781417802e-06,0.19968912994516336,1.759460604958015e-07,0.004086296568614457,1.8978848307729357e-07,0.5348540289603225,0.26135990875350784,2.0540611870679662e-07,4.824916698755011e-07,5.005327808627484e-08,2,1.0
2010-05,0.005388155129211213,2.0663363296727474e-06,3.777409571714632e-07,3.41571522985766e-07,3.875842582414863e-07,0.6808154621141158,0.31379264806192586,1.9448375710909006e-07,2.9424002753442454e-07,7.273789425611035e-08,2,1.0
2010-06,0.2966173096267035,0.20796277520204848,5.194932990719684e-08,6.487684920023794e-08,4.4282140412667415e-08,0.4954191515155346,4.3721898737671046e-07,5.242306578010193e-08,1.0216595649753383e-07,1.0739384353422688e-08,2,1.0
2010-07,0.2994470870849103,0.4723169301616197,8.530094463491291e-08,1.921680172784561e-07,1.019150058476707e-07,0.22823363075195618,1.4365986705713461e-06,1.9225838383909557e-07,3.186975085211894e-07,2.5062983195129348e-08,2,1.0
2010-08,0.38159267305567757,0.48847724505547313,4.606575527497638e-08,5.7802845057575104e-08,6.693133933000194e-08,0.12992857548274883,3.767042736184593e-07,1.9836659708402264e-07,7.446038483627969e-07,1.5931441842357905e-08,2,1.0
2010-09,0.524957411202283,0.4747904000503922,3.395646268833151e-07,6.62054956798479e-07,3.3665127251172473e-07,2.331440441975753e-06,6.933539075060588e-07,9.644677386092329e-05,0.00015127806446047377,1.0084379774555025e-07,2,1.0
2010-10,0.5928259301772083,0.33735764504609106,2.0034828661930353e-08,3.8628497686625524e-08,1.601570763802529e-08,2.905002308891468e-08,3.946230519632038e-08,0.06981622173043842,5.562301379231577e-08,4.231886122949047e-09,2,1.0
2010-11,0.5903485324913139,0.4096022507250162,7.06316836482536e-07,1.2573527359286871e-06,5.375076323331263e-07,1.3009466159425755e-05,2.140061266972022e-06,2.6101785146356946e-05,5.316102729850561e-06,1.4819116232330023e-07,2,1.0
2010-12,0.4902046795942408,0.3908736487289283,1.6087550766541109e-07,1.4298564543387364e-07,1.307471637296261e-07,0.11891945226889523,2.6743368373194115e-07,7.078004270948086e-07,7.717231129318342e-07,3.7842395214027894e-08,2,1.0
2011-01,0.5276924133358364,0.30770051002212817,8.680095978943168e-07,9.091642961863301e-07,6.477877401975306e-07,0.16456196221242336,1.5165779665043716e-06,3.925920111361907e-05,1.7360273767935523e-06,1.7766152098630652e-07,2,1.0
2011-02,0.4383895712117089,0.4214841255537802,1.7188697457473935e-07,1.1921743260149184e-07,2.0548244410755734e-07,0.14012362982599347,7.473349914622886e-07,9.481853202233107e-07,4.399744831716198e-07,4.132687150905462e-08,2,1.0
2011-03,0.24090551191239032,0.10131462000556443,3.1529628216670933e-06,2.585274531467915e-06,1.8385557698568852e-06,0.6577598717416551,7.49500721665831e-06,2.3675003336021583e-06,2.1284636011900204e-06,4.2857611561778717e-07,2,1.0
2011-04,0.22652310373300708,0.21723727725757325,1.0823362174181787e-06,1.3110010868091246e-06,8.656071082801246e-07,0.5562315827046819,1.4957418360791498e-06,1.2236362486592388e-06,1.825609116961382e-06,2.3237312352837207e-07,2,1.0
2011-05,0.16648255472891546,0.4562114690970032,8.632628654212245e-08,1.780378577286849e-07,7.571503764587214e-08,0.3773050433315464,2.3050896854051044e-07,1.248630160304999e-07,2.165837292101128e-07,2.0807639315227703e-08,2,1.0
2011-06,0.16251620048178034,0.5961592950213052,5.967338042618382e-08,3.323117384842066e-08,4.284433787280058e-08,0.24132360444136283,5.593167980653664e-07,1.211210643350631e-07,6.57393861668117e-08,1.812941104107469e-08,2,1.0
2011-07,0.2353414825095015,0.6382751855333079,1.292481893632871e-07,6.019402181097315e-08,9.203934725149407e-08,0.12638194392094848,7.026020034481842e-07,1.7033542255179775e-07,2.0106553780825694e-07,3.25517198614738e-08,2,1.0
2011-08,0.434943598205029,0.5098062486916085,2.6056002945799437e-08,2.554928673650517e-08,1.2095804042903524e-08,0.00845729320785154,0.046792759502380585,1.2898042593914099e-08,2.0927052482667024e-08,2.8669414530264525e-09,2,1.0
2011-09,0.2769746822268366,0.6653877983394759,1.3672152023831106e-07,5.6917972104621074e-08,1.0992523404981851e-07,0.0576360316551943,6.004515948865275e-07,1.6611305771874326e-07,3.7566599700104e-07,4.198311691821414e-08,2,1.0
2011-10,1.157834237768907e-05,0.8520334676780947,8.603475386557741e-07,4.85723874768659e-07,5.212133025164889e-07,0.07542098071442639,1.1182303008661987e-05,6.783581728876258e-07,0.07252010338510799,1.4193409571104772e-07,2,1.0
2011-11,1.8757358246797567e-05,0.7244994881967605,5.20385202987131e-07,2.6480082317038715e-07,3.642461661884926e-07,0.2754611084923979,1.8393278722354453e-05,2.9775241137200436e-07,7.026542688050893e-07,1.0283499996850478e-07,2,1.0
2011-12,2.4785955457767416e-05,0.874139772666424,1.0880868747440933e-06,1.2944816535613189e-06,6.870412352824704e-07,0.12582420866754887,5.155116373689941e-06,6.239693715597992e-07,2.2409167593703003e-06,1.4309830127681887e-07,2,1.0
