,energy,materials,industrials,consumer discretionary,consumer staples,health care,financials,information technology,telecom,utilities,gamma_reg,b_weight
2016-08,-3.6928459662943194,-1.419773490096164,0.25740061608694254,0.8333792345116123,0.2870723983897907,0.5191834889747676,2.475381467972157,0.8608534552031462,0.24891293996624075,0.6304358552858265,0.001,0.5
2016-09,-3.03443834634789,-1.1142416646599824,0.2756825151463013,0.7075767128212134,-0.1239814912926384,0.5062195197600018,2.072139584507656,0.7182983939572573,0.31431650497369185,0.6784282711343893,0.001,0.5
2016-10,-2.0051245888628464,-0.5641299861380921,0.13405436067066462,0.5752055535771337,-0.0037172138069120272,0.4863185108183989,1.336357933478541,0.471710978281841,0.15964356106331862,0.40968089091795307,0.001,0.5
2016-11,-1.9052083776663333,-0.5505844343241071,0.19468994120020472,0.5140367063254545,0.037049860599967316,0.47311798739556815,1.2199195127077413,0.5048483463243394,0.2328983154113336,0.2792321420258314,0.001,0.5
2016-12,-1.8584326645685234,-0.3459091733275096,0.37653806537510076,0.6166908981455191,-0.17718414075902195,0.28510104968018096,1.2308284645193637,0.35755639677612155,0.3309080884446937,0.1839030157140754,0.001,0.5
2017-01,-1.401584567395848,-0.09540332445373255,0.275178238185572,0.4145524411745042,0.08464433727835957,0.301638840340752,0.7494676313591253,0.2418774637292283,0.2590882469693672,0.17054069281267203,0.001,0.5
2017-02,-1.460745595738894,-0.29770384687881996,0.23113831404141527,0.36195154011682196,0.2189250144135732,0.47964882146198107,0.6689348298474844,0.25088024695381783,0.31512591045201566,0.23184476533060444,0.001,0.5
2017-03,-1.8447913254801223,-0.39893098857274506,0.3382067952052777,0.3721721651258712,0.16185255568081852,0.5693109715011524,0.8394384500494225,0.20791095283632466,0.3961600944732631,0.35867032918073766,0.001,0.5
2017-04,-1.3734149500439703,-0.26826004280953725,0.26477581992099436,0.2920217123592749,0.16741068962490252,0.5072713315359975,0.5944505128617409,0.18456473431457698,0.3445474881043856,0.286632704131635,0.001,0.5
2017-05,-1.6475406908974972,-0.3306472839523093,0.3029988271094118,0.3177340907567827,0.16156308048948598,0.6240071755675952,0.6125740300634901,0.22549832272603765,0.3405437824280107,0.39326866570899216,0.001,0.5
2017-06,-1.5151018138837473,-0.46679886606744453,0.17517555502307658,0.3588520472832537,0.2730422714560747,0.5075308059971709,0.735232110018812,0.12513627534746768,0.44126287377167045,0.3656687410536658,0.001,0.5
2017-07,-1.2189778100276458,-0.293234538094103,0.10360092328797538,0.3996367810110912,0.2795311829978518,0.3117799949596724,0.5944756180328274,0.15006445323564857,0.4825571516914928,0.19056624290518892,0.001,0.5
2017-08,-1.1758147664629037,0.11700197233384896,0.11947859729035239,0.2891545178117574,0.20986966781448463,0.13640875154220702,0.5854769083195801,0.17305682692359803,0.4654540068895039,0.07991351753757137,0.001,0.5
2017-09,-0.9654939442606398,0.12506332556652738,0.1368972138629243,0.24215388564832102,0.3263916308125006,0.07974455020970429,0.6007635483766627,0.05066225075450329,0.3896959550964047,0.014121583933091729,0.001,0.5
2017-10,-1.101833461844746,0.031450749486236995,0.10957518380150581,0.2700637818421014,0.3967890995712402,0.054272226241461295,0.6115907759954309,0.09337355873835984,0.486284700435955,0.0484333857324547,0.001,0.5
2017-11,-1.0838554797179278,0.014854381387255262,0.08265402418557358,0.26225167895711604,0.45876955559573773,0.011224945451259564,0.6118696371006846,0.10327766232015012,0.5541606068565565,-0.01520701213640549,0.001,0.5
2017-12,-0.6862529242154176,0.03625527141834908,-0.051192288543534456,0.15231226763028582,0.47724860456939844,0.05009417046829113,0.46520545552888526,0.11132894271931314,0.5360964477046135,-0.09109594728018429,0.001,0.5
2018-01,-0.6896749398236157,0.025712386479046744,-0.049704709105172135,0.15303871314291406,0.5607600042829601,0.08262698029430421,0.41957166299364534,0.11198971025587931,0.48465447929135236,-0.09897428781131411,0.001,0.5
2018-02,-0.46552101073633884,0.0547507548290615,-0.06359117666611802,0.2309163202481751,0.5634168836661206,0.043830281865392146,0.39616866058697703,0.10118155322259556,0.2538353528552736,-0.1149876198711385,0.001,0.5
2018-03,-0.6019577280184467,0.12211068814727061,-0.11238045388369726,0.22375769400952905,0.5899552804333952,-0.007640040481831686,0.40144960675235297,0.12941689636015122,0.3867510953520009,-0.13146303867072417,0.001,0.5
2018-04,-0.6125359211324499,0.1378533413988275,-0.02589682696656863,0.2329191244433857,0.551686818108795,0.08620125719660407,0.424437960368279,0.1458131226654943,0.2639024020198313,-0.20438127810219825,0.001,0.5
2018-05,-0.5450443436360162,0.1476317836361905,-0.016076444110152313,0.13793437675840498,0.5741924042355027,0.16857997788614779,0.37175728502394745,0.16063275311471648,0.18707592345882096,-0.18668371636756226,0.001,0.5
2018-06,-0.4715308853737494,0.14991855017281305,-0.052338386489085564,0.17329344754123024,0.6196125408032142,0.21422836753083663,0.30138522575580395,0.07790647048019458,0.11105144635771708,-0.12352677677897471,0.001,0.5
2018-07,-0.2914653128625357,0.19048046248963385,-0.029431405097390395,0.1807922139645976,0.488702001285995,0.1976386034789332,0.240227032618537,0.08177814079471621,0.015166550368640355,-0.07388828704112707,0.001,0.5
2018-08,-0.31815470789310885,0.23336679711796665,-0.024332771771426828,0.1371600329633994,0.51041538065636,0.13867746346668788,0.25897494779139824,0.05513583672059423,0.04927661300797892,-0.04051959205984962,0.001,0.5
2018-09,-0.37996147356244253,0.19888065036636937,-0.05518370141231774,0.03677602899678162,0.5912157102830581,0.1605674382951129,0.3288040614523538,0.03932090150775555,0.16551064268131738,-0.0859302586079884,0.001,0.5
2018-10,-0.3395560181705997,0.21336988706468768,-0.033943157359576676,-0.049207896329937814,0.634801804205853,0.13684423108086863,0.3299655515501654,0.0034163261727346295,0.14558687833415165,-0.04127760654834668,0.001,0.5
2018-11,-0.47593527276930786,0.27498113969700166,-0.04468272130960206,-0.17072998769520142,0.6061309814244382,0.17501293576464338,0.5788228949617155,-0.006847893345175424,0.23138953544937402,-0.16814161217788604,0.001,0.5
2018-12,-0.6457450370472522,0.20287799099594905,-0.004653166876668412,-0.18951019522904983,0.6992580725351007,0.23246241718372535,0.6432044922900353,-0.01850282010402604,0.16725353641248691,-0.08664529016030083,0.001,0.5
2019-01,-0.6897236299064301,0.22840427269875585,-0.00029897864260347573,-0.19564862477924516,0.803164868394174,0.032711197850437065,0.6218764001537366,-0.04502326011476175,0.23613052145081181,0.008407232895125287,0.001,0.5
2019-02,-0.418779027203063,0.15446162158721735,0.02911322787231315,-0.11818284689413862,0.7832791854607632,-0.05772850459537118,0.4855269753858535,-0.019898351774298564,0.15264061052482708,0.00956710963589702,0.001,0.5
2019-03,-0.33456614573761734,0.15998559240796945,-0.0076867461697970735,-0.09136216320092495,0.7270176907101478,-0.011962308496783057,0.4348783733942761,0.007318140220312151,0.1684445834297147,-0.052067016557297674,0.001,0.5
2019-04,-0.2719555493686767,0.11556661196262545,0.001964449424553774,-0.06717994575259602,0.6913485777497865,0.016036933019219157,0.3823581761367613,0.07732298379863015,0.12664159043677914,-0.07210382740708275,0.001,0.5
2019-05,-0.23868837308323576,0.12288841968187637,0.004363191538196393,-0.0528776192436662,0.6964324604311142,0.017827265553432177,0.3592683986837727,0.030939701433106,0.1451151668320052,-0.08526861182660096,0.001,0.5
2019-06,-0.3228846140906142,0.13154477044454072,0.04674834192321131,-0.08747394750580938,0.8205228185088115,-0.012442406026495198,0.38700038063107767,0.030063999281622573,0.07311784455550123,-0.06619718772184612,0.001,0.5
2019-07,-0.3184223152420112,0.1116443340735169,0.04004552261291584,-0.0729053568754903,0.8044172040944941,0.00455966135862914,0.39960801854337297,0.04988440742588511,0.06594152899074113,-0.0847730049820538,0.001,0.5
2019-08,-0.3677426169896103,0.007369797636388779,0.031190503816956622,-0.09007798737375923,0.867605592908325,-0.0037843410834790744,0.4089861786156748,0.11231190542690993,0.07540520462507258,-0.041264237582478935,0.001,0.5
2019-09,-0.4033925131940294,-0.005747693395250372,0.0032218173365588035,-0.11044548488015078,0.9063160395506004,0.06921004360581343,0.44780322397223005,0.09153199307735553,0.07276671885350568,-0.07126414492663326,0.001,0.5
2019-10,-0.42246941980426517,-0.026550008594091665,-0.052105204130517946,-0.1288517555539524,0.9813980181801178,0.04543807616687485,0.5202259127304985,0.11397583490402746,0.10366321761750136,-0.13472467151619266,0.001,0.5
2019-11,-0.40159631837176546,-0.06301499362185335,-0.07717105789423993,-0.14498697040222253,1.0529379549967395,0.060685304159665915,0.5132394055904593,0.10621304248714217,0.12936075064787722,-0.17566711759180276,0.001,0.5
2019-12,-0.4559438366234673,-0.025436529530433946,-0.1781696035505267,-0.19348497565677064,1.2333515220004254,0.053186626339098916,0.4733956316052246,0.20977110939401367,0.16554766514778757,-0.2822176091253516,0.001,0.5
2020-01,-0.5821035201987486,0.05953593503884212,-0.40447157348247487,-0.08783823776124446,1.7654407591541725,0.24953792860708107,0.18782552961094273,0.4520154233735059,0.21028988404946874,-0.8502321283915447,0.001,0.5
2020-02,-0.6204074320009647,0.006089036865120995,-0.41272389687420835,-0.30574588966229177,1.7868753383506941,0.16742118243837323,0.47093526000668096,0.3699015776303364,0.3361567798321311,-0.7985019565858719,0.001,0.5
2020-03,-0.8347622663683043,0.006914301441607686,-0.5456101527249947,-0.5618424528444995,2.337235636127868,0.26960207484483545,0.5953296173138035,0.4869941793247835,0.4246265830752328,-1.178487520190332,0.001,0.5
2020-04,-1.9378865407206227,-0.0765324324472695,-1.3013264046207222,-1.6309928125509683,4.906217417202954,0.6355071713783349,1.1963328429279012,0.6179709679647476,0.9519194548863037,-2.3612096640206586,0.001,0.5
2020-05,0.7962946676276282,0.0025175985287063593,0.7994304714457763,0.41602495864521416,-1.2526138789537522,-0.13008325992587544,-0.25572889228446943,-0.24462266572073227,-0.12290726832443101,0.9916882689619355,0.001,0.5
2020-06,0.7753567437199306,-0.03349985097068425,0.761312515387608,0.35178185179676585,-1.2176423417436215,-0.16225332637155127,-0.2541005404538447,-0.20151085913445227,-0.05369942573106001,1.0342552335009099,0.001,0.5
2020-07,1.122864541743741,-0.08263084919693815,0.7666357470541947,0.40451274598366843,-1.529448784529154,-0.2759491070681262,-0.18955632873882566,-0.3641908643120509,-0.1736016946408721,1.321364593704363,0.001,0.5
2020-08,-1.3847598052432173,0.6219182695389475,-0.7435604500867619,-0.24092327292734994,2.8406313684680438,0.6530666643757429,0.5365172151081231,0.5447522965938751,-0.0528196413338715,-1.774822644493532,0.001,0.5
2020-09,-0.3883628684038896,0.2800127085592611,-0.1585227195065526,-0.042004012613413674,1.1159807456658655,0.21085252181496483,0.24742765763214347,0.22866435284363634,0.026081158457589796,-0.5201295444496052,0.001,0.5
2020-10,-0.3270503297556143,0.23075273967369336,-0.1352710804832462,0.025747834801324008,1.0319669785335932,0.19495393938862693,0.18580585018513285,0.1907636361435469,0.04327841311113947,-0.4409479815981961,0.001,0.5
2020-11,-0.2617523555668311,0.2279192950811088,-0.08471431069426637,0.09069093249403364,0.8674248237211916,0.1838737836106385,0.15237153524205493,0.16707883641404192,0.0025431221685514663,-0.3454356624705232,0.001,0.5
2020-12,-0.10312431642710822,0.2217888344772978,-0.01451333473931174,0.10639751135682467,0.6523115989332703,0.09308889306025817,0.13444841039833674,0.09921210231056077,0.021526000075034375,-0.21113569944516275,0.001,0.5
2021-01,-0.21885736898130626,0.24450944046624568,0.0031965410244683273,0.06971991676109907,0.9243254263718268,0.11109265201592408,0.17150135229422392,0.10014807234933568,-0.06833790736321635,-0.3372981249386012,0.001,0.5
