,energy,materials,industrials,consumer discretionary,consumer staples,health care,financials,information technology,telecom,utilities,gamma_reg,b_weight
2016-11,-0.7102900932326609,-0.12551987966446942,0.12194559459320625,0.22795906196425453,0.0717189788003517,0.3844187824910221,0.3738568240732221,0.28333723446803727,0.22404930120438082,0.14852419530265543,0.0001,0.5
2016-12,-0.6099819389213523,-0.04196357469061632,0.16939459708956867,0.25584820114925955,-0.003113441702311405,0.2866308212324147,0.3649713628477946,0.23581298010074841,0.21627584287925827,0.12612515001523608,0.0001,0.5
2017-01,-0.45759116942464867,0.019408836883008204,0.1384977431800275,0.19715868378580276,0.10128374032867998,0.26935580027873257,0.24030415550092943,0.19261110361691908,0.1842744755329372,0.11469663031761188,0.0001,0.5
2017-02,-0.4806784697054623,-0.03192847763220483,0.12422604784705454,0.18493329233061728,0.15517855405829445,0.3256994576342792,0.21623624084908832,0.19532551455394398,0.19357327644829714,0.11743456361609217,0.0001,0.5
2017-03,-0.562086375687151,-0.04734511765778249,0.14287481254258522,0.1888937429937793,0.13826286728908194,0.3480546576667887,0.2390140853677893,0.19577459694746507,0.2113713146398682,0.14518541589757586,0.0001,0.5
2017-04,-0.4230141758049377,-0.014568214795474071,0.1294483247465421,0.1665269927722804,0.14636678147713295,0.3151246846177982,0.18554993663546682,0.17486620540185976,0.1913421592678184,0.12835730568151316,0.0001,0.5
2017-05,-0.5750436746532669,-0.043079246829246354,0.1421514429703381,0.1795205106864743,0.1513725924625023,0.37479700307102565,0.195588851790238,0.19885283102797818,0.2050414092712617,0.17079828020269516,0.0001,0.5
2017-06,-0.5621330064543308,-0.09022362218220241,0.10999187607848328,0.19235721135844003,0.1974452549722786,0.34332663311372835,0.23781622429654908,0.17645496462242027,0.22377551272063934,0.17118895147399446,0.0001,0.5
2017-07,-0.43785427193969106,-0.016694723874861095,0.10023170641209239,0.2137939368150547,0.1929325369213673,0.24166864866573812,0.19785073819792942,0.1700419897192913,0.23333737715703173,0.10469206192604714,0.0001,0.5
2017-08,-0.3403717696261089,0.09519004190353705,0.10625786991637465,0.18037873360274398,0.15449332755147377,0.1704478427640847,0.1841273148780071,0.16031230027745597,0.21225287656801806,0.07691146216441357,0.0001,0.5
2017-09,-0.27048896439845,0.09779540012539774,0.10603910883727363,0.16264985765260417,0.19053233272132136,0.14034261792723302,0.19292738966624562,0.12797194944051649,0.1881921084702079,0.06403819955765018,0.0001,0.5
2017-10,-0.30833378859439114,0.07509810016181181,0.09995895574755051,0.16978017403994286,0.21804360331028744,0.1408067264854618,0.1849853087984828,0.14122679610129205,0.2073431753291986,0.07109094862036328,0.0001,0.5
2017-11,-0.2961229117044619,0.06942657230821761,0.09109827727800535,0.1682591622297135,0.24351359437615083,0.13241349763519028,0.17779565178849022,0.14116283298055618,0.22128467040022232,0.0511686527079156,0.0001,0.5
2017-12,-0.20660230749223257,0.07031803162775833,0.05791095034023113,0.13613702829984095,0.2690940441538527,0.13506814538034084,0.15536201770395294,0.13432264460487114,0.22087202470519673,0.02751742067618775,0.0001,0.5
2018-01,-0.26009320854873835,0.06236730450362589,0.055243595394591165,0.13765914516360872,0.33094430673929476,0.15316992401714974,0.1453183618526581,0.13651655119546985,0.2169792623137115,0.02189475736862857,0.0001,0.5
2018-02,-0.1744054644348444,0.0714753410568677,0.04593234080015899,0.15284924618874887,0.34548128387606675,0.1167604665415873,0.1512907391072813,0.11805408641758752,0.15806890712942878,0.014493053317117262,0.0001,0.5
2018-03,-0.23130969421006442,0.09025989005080572,0.03738209408814412,0.15558189883462953,0.34694456045638217,0.10567340011882087,0.14503595543049158,0.13690840809373075,0.2036581284864366,0.009865358650623067,0.0001,0.5
2018-04,-0.23353333910981344,0.09838691158153556,0.060704308590507995,0.15982757359586006,0.3260960180514481,0.13687955812853211,0.160644868403161,0.13744600449622374,0.1670600124263053,-0.013511916163760518,0.0001,0.5
2018-05,-0.20889537640615335,0.1025072722288991,0.06216464547325364,0.12788025828404148,0.3443491952306866,0.16358721708718232,0.1476292092672425,0.1295193999683604,0.14202781271792173,-0.010769633851434458,0.0001,0.5
2018-06,-0.20067524473609544,0.10202442946688588,0.034574789207088445,0.14307045395540927,0.3917779866556659,0.18791708500781368,0.13500348972839935,0.09699784344838037,0.11306641856546208,-0.0037572512990094523,0.0001,0.5
2018-07,-0.12401314172789123,0.1300781848714654,0.04601303013383354,0.14547413007198945,0.3267785370165797,0.16633613573257838,0.13341907099886524,0.0882689841026576,0.06764749398840204,0.019997574811519925,0.0001,0.5
2018-08,-0.14892074407459466,0.1523446201958784,0.05096839681570529,0.12613122489781264,0.340377255186348,0.1327350471148256,0.15431817869624415,0.07532243127255976,0.07565619863148539,0.04106739126373549,0.0001,0.5
2018-09,-0.19911107868876365,0.1373902354976711,0.03780094093014369,0.08745428571075209,0.37106284891493974,0.15612763194209878,0.18463855784044336,0.0781086433295192,0.11539648455002158,0.031131449973174217,0.0001,0.5
2018-10,-0.1465095225657615,0.14250132425006257,0.043008410465905866,0.04574786141106673,0.38876910089302535,0.1375224544142087,0.1864395997861497,0.0527341683999167,0.09877018190154055,0.05101642104388535,0.0001,0.5
2018-11,-0.23394078914097627,0.17099756005635086,0.04444179524122661,0.0063006635622762305,0.36487697846836814,0.15946863277438234,0.2886021236979756,0.06049139633098968,0.13082443584195536,0.007937203167451445,0.0001,0.5
2018-12,-0.3339513804432793,0.14059910402108922,0.05181760028364092,-0.0006170009957016595,0.4225418028142246,0.195128666459001,0.31696365975944624,0.04783106696983177,0.11109958092956934,0.04858690020217792,0.0001,0.5
2019-01,-0.36138732379924415,0.15282956186713265,0.06529306036032013,0.0016538515309259608,0.46877584992536836,0.08862096851906553,0.3006301999904001,0.03526639667947708,0.1340813844983767,0.11423605042817762,0.0001,0.5
2019-02,-0.18464235620405417,0.1373208992144088,0.07105013538524896,0.023529158896901096,0.43119542594480015,0.04864497543815817,0.26933158859314454,0.026651406355008636,0.08674576848550122,0.09017299789088254,0.0001,0.5
2019-03,-0.12499116302874518,0.131847009560915,0.05696814630899929,0.04093939684655981,0.36251011688465884,0.07949661837145308,0.24674415222095097,0.05583966297169887,0.09853069107392717,0.05211536878958205,0.0001,0.5
2019-04,-0.08866571792339152,0.11366937128272879,0.06198111993821028,0.05432173940564706,0.3386364753711587,0.09848842915908551,0.20994772415761448,0.08164461003646939,0.09109852871961253,0.03887771985286477,0.0001,0.5
2019-05,-0.07039760253204817,0.11164220929960786,0.0583756316241037,0.0600245439456917,0.3487955396669165,0.09986583213289685,0.20441633194419717,0.06406146502508694,0.09246097108437681,0.03075507780917056,0.0001,0.5
2019-06,-0.11728075660599545,0.11595442977606847,0.06989991372723703,0.04671498456986781,0.4152357456838592,0.08920183973960591,0.22180031293854968,0.052917782451838064,0.06413349629998505,0.04142225141898431,0.0001,0.5
2019-07,-0.1179921271383494,0.10943483511949928,0.06784657943163148,0.051593216777996866,0.41068823579027275,0.09236917674646694,0.23005474022785416,0.05905442611736002,0.06370268821080273,0.03324822871646506,0.0001,0.5
2019-08,-0.17152235752972506,0.07101602166535075,0.06525106254497286,0.04552653925900965,0.44385066314705285,0.09788861639111232,0.2374573143489952,0.08305211524667216,0.07708106979347576,0.05039895513308356,0.0001,0.5
2019-09,-0.20758274478303068,0.06426494045432746,0.05012092981600465,0.03913233534541794,0.48155320993035616,0.13180100005106266,0.2542980169903803,0.07963909478114425,0.07402790026471195,0.032745317149625336,0.0001,0.5
2019-10,-0.23884042146497497,0.05579826990666273,0.02058031252458036,0.03148776225461708,0.5152122939721094,0.13030165499253504,0.3125748419433347,0.09613387728118006,0.09223927531498072,-0.015487866725025085,0.0001,0.5
2019-11,-0.227092076264997,0.04028448028350814,-0.0008628000782085476,0.030802206363350494,0.5572157061561113,0.14086708752194266,0.3048690903337485,0.09725278412549965,0.10166612297005628,-0.04500260141101127,0.0001,0.5
2019-12,-0.3393908304142006,0.05522187515482068,-0.055266545790297814,0.01422346398303781,0.7003867277085252,0.1697984759920097,0.3216098748897619,0.13809470482940642,0.13379533252426706,-0.13847307887733024,0.0001,0.5
2020-01,-0.614542671519859,0.14400865271291124,-0.194989037751989,0.10771925755243153,1.105805672295194,0.33925052943910233,0.1629341898278709,0.31161286917199765,0.23124963129041454,-0.5930490930180742,0.0001,0.5
2020-02,-0.7107300055330428,0.09599291556269775,-0.2313068634224681,-0.0024178884909889092,1.1769996245713148,0.3448594243538579,0.365471916372513,0.32326441480535417,0.27661354863937,-0.6387470868586075,0.0001,0.5
2020-03,-1.2070609932277991,0.11150253196998838,-0.40014671408413355,-0.1471579722951466,1.8178808045923698,0.5470673842005825,0.4691868731462808,0.4775188646864507,0.41134994541234404,-1.0801407244009364,0.0001,0.5
2020-04,1.8946472070156029,0.08671040076349396,0.8310679358990184,0.6361496534522938,-2.3628604991799103,-0.6343956419572689,-0.34102546223908903,-0.23749969631218937,-0.4003371611236732,1.5275432636817219,0.0001,0.5
2020-05,0.47747982508588294,0.05399444213995053,0.29438981214879106,0.1365064006154183,-0.3430495356287203,-0.06714761337572561,-0.010541066606101095,-0.018211717284738624,-0.00728683641566745,0.4838662893209103,0.0001,0.5
2020-06,0.42072980113352787,0.05101534982237478,0.2844011204644612,0.13076953814185166,-0.29720985914647197,-0.06497349646859597,-0.03678743083645801,-0.000734501019466885,0.02281071269201341,0.489978765216764,0.0001,0.5
2020-07,0.6242227237511344,0.03636804536704113,0.30011581726446,0.12930369453265772,-0.43673797104326084,-0.16627018899444818,-0.031595841669613545,-0.082379158928554,-0.04124373140742264,0.6682166111280059,0.0001,0.5
2020-08,5.6205492419589005,-1.1360906697845672,1.7651608484386427,0.10701018060088904,-6.344779235995197,-2.692844489729299,-1.530957536456506,-1.2936450829605288,-0.2686837879011123,6.774280531828777,0.0001,0.5
2020-09,-0.46057072596856147,0.21769459298220756,-0.07338088272048016,0.08371132070431944,0.828495063436838,0.3444022638052214,0.29888053347231497,0.21232976373562512,0.0934804129157209,-0.5450423423632057,0.0001,0.5
2020-10,-0.43962798250276963,0.2224753743505336,-0.050131503933066784,0.12863422880079106,0.7754277148264719,0.31201004587193487,0.2738430338324687,0.19172667284933398,0.09107641919816536,-0.5054340032938631,0.0001,0.5
2020-11,-0.74197090699556,0.319140639880213,-0.12110873446793992,0.20385248081100016,1.153562391081388,0.4539351907953307,0.3579107259614021,0.22442016773566337,0.02408478985677747,-0.8738267446582747,0.0001,0.5
2020-12,-0.15762921750368064,0.2216357561786262,0.01456288775968375,0.14972243382219358,0.5783365990441924,0.1947874837544808,0.20904368891378028,0.09775404195634604,0.02802165961021302,-0.33623533353583546,0.0001,0.5
2021-01,-0.3257968422420441,0.2926456382828418,0.05208980443368306,0.1692154777459733,0.8513376369084431,0.28392702552657423,0.2050438393575444,0.0948654005784493,-0.06979773243042942,-0.5535302481610357,0.0001,0.5
2021-02,-0.04670833662344849,0.18386636379958793,0.12195839940284328,0.16336616601423362,0.35109964153891643,0.16455833377705442,0.14171622385514598,0.06690064685108918,0.0017600641000018735,-0.1485175027154243,0.0001,0.5
2021-03,-0.029678141629839852,0.16619586120542795,0.12425991871496503,0.14935875701962759,0.30266295932200626,0.15221148464848028,0.1425259132989385,0.0686116348807714,0.030737440700443253,-0.10688582816082036,0.0001,0.5
2021-04,0.002434018205902777,0.14154804190634196,0.09724861430881127,0.13165194012401304,0.2713270364583891,0.1450867528600724,0.1375327195925938,0.05690400554542023,0.03376709367579154,-0.017500222677336155,0.0001,0.5
2021-05,-0.007279070597558432,0.1485834783321271,0.10763845337904962,0.13653244214471677,0.2713082989883536,0.15907743585563233,0.12857078608497924,0.06548550774368689,0.01991369393516948,-0.029831025866156602,0.0001,0.5
2021-06,0.018868986281133496,0.143499076662695,0.11100912926437871,0.1305885896895314,0.2511753273864181,0.15024404308448525,0.12306269632137222,0.061221261594044535,0.02470769128163481,-0.014376801565693514,0.0001,0.5
2021-07,0.03836976412989932,0.1330955750763294,0.12463272264976968,0.1293686966707219,0.2330827992277077,0.145367112696053,0.11202045938962434,0.07070155843281611,0.030379904294714176,-0.01701859256763566,0.0001,0.5
2021-08,0.030951082124652814,0.1792929530354609,0.15075874880906454,0.121334317622532,0.2301627262140326,0.1429921814925892,0.08905931216564686,0.09512815877253716,0.025929742256741058,-0.06560922249325712,0.0001,0.5
2021-09,0.07632826505219582,0.1769047823560061,0.15795637410354235,0.11324373439641829,0.20941102459159355,0.11539441869013688,0.06828223740646233,0.07597392679525536,0.020243986267422673,-0.013738749659033364,0.0001,0.5
2021-10,0.08737923750644547,0.14213137392946223,0.13578893584483354,0.09347024511933558,0.1921771146428904,0.11344795639258552,0.06365148406081529,0.07842276900509211,0.021070219330674798,0.07246066416786506,0.0001,0.5
2021-11,0.06270928558108094,0.14354051093474807,0.14562354243478126,0.1061578870037478,0.20674151476055708,0.11039967033261461,0.06777589340915338,0.08349810862357607,0.01746858043819144,0.05608500648154927,0.0001,0.5
2021-12,0.05803090458256586,0.14968159680547788,0.1396507548871892,0.0954391661891326,0.23433285841514429,0.11988871224782281,0.05556568594910727,0.09706586872628883,0.016413289262145428,0.03393116293512578,0.0001,0.5
2022-01,0.06774391923729808,0.12487119189024519,0.1271923533038753,0.09969814956005835,0.1940391591806384,0.10456738879741438,0.07547482427685674,0.09822729614935669,0.03529957609255113,0.07288614151170589,0.0001,0.5
2022-02,0.0572462705207271,0.14076973431917145,0.12856589951905678,0.09708363426626365,0.24027436760858856,0.09381122464481845,0.08114353509194086,0.10360797102626104,0.01698400270370421,0.04051336029946801,0.0001,0.5
2010-03,0.07675919647423889,0.05481135133239225,0.0670523254543568,0.09792960947858355,0.20145827234185892,0.19289921565577434,0.1545186263580402,0.008883192963479027,0.15892222875795925,-0.013234018816683207,0.0001,0.6666666666666666
2010-04,0.07384973501973638,0.05445984279366683,0.06412521488096476,0.10439220865945985,0.17297104222059723,0.17228576629800652,0.1625256700208459,0.03256805460069132,0.16821185172411152,-0.005389386218080279,0.0001,0.6666666666666666
2010-05,0.07179010315856518,0.053183785994200546,0.05571616336970417,0.0960851200626302,0.17788664901913548,0.20270499981083334,0.1388814271734208,0.0588339875002998,0.16098793596698785,-0.01607017205577726,0.0001,0.6666666666666666
2010-06,0.07806057922187913,0.06050492418977993,0.059537769415161174,0.08838694376387163,0.19136144431870616,0.23030484116857702,0.12776850715517396,0.04330180062374015,0.13792542605273617,-0.017152235909625224,0.0001,0.6666666666666666
2010-07,0.07874375873870376,0.057931263334660164,0.05794294001402585,0.09913547265467383,0.19558408785064435,0.2220427569080236,0.1322692925554721,0.045842862815977575,0.14205714654543092,-0.031549581417612146,0.0001,0.6666666666666666
2010-08,0.08088815229892611,0.06212137336870924,0.06686814924831781,0.10739692237650329,0.19067736837595156,0.21508992623925716,0.12111977127190236,0.056854842211414555,0.13003198540195932,-0.031048490792941266,0.0001,0.6666666666666666
2010-09,0.07388315436319666,0.06590416693274811,0.06691842610135224,0.11084939364552016,0.20149855339030015,0.22358339425962154,0.11214677984504003,0.046408184312495826,0.1437449540516658,-0.04493700690194037,0.0001,0.6666666666666666
2010-10,0.06894097751288042,0.07246537383144183,0.06039752205377251,0.10524846631492067,0.2092918078928046,0.22680955258571756,0.10322072616262595,0.05699618603950875,0.1441588528440199,-0.047529465237692234,0.0001,0.6666666666666666
2010-11,0.08762686166648787,0.08083289751492115,0.07504883825357894,0.10051073992607247,0.17863359818022478,0.19677114500360177,0.10394476482112841,0.07251252083278281,0.13433626731964535,-0.03021763351844356,0.0001,0.6666666666666666
2010-12,0.07753065885463466,0.0714991532359601,0.0761798472941516,0.0926872826555425,0.20378796192287368,0.21714162909350976,0.0847651962937929,0.07953181328180063,0.1367059021073625,-0.039829444739628295,0.0001,0.6666666666666666
2011-01,0.08239674721083587,0.07663090018583743,0.07811885030016444,0.08626059654392966,0.19845947638254174,0.21707249863758665,0.08766678933004853,0.08058348340904757,0.13707743579022708,-0.04426677779021891,0.0001,0.6666666666666666
2011-02,0.08661247334409247,0.07055874696618844,0.09272406341810416,0.09057815570102686,0.2012922992872756,0.21981751144428746,0.09063264889916348,0.053758565109401385,0.13054868854481722,-0.03652315271435699,0.0001,0.6666666666666666
2011-03,0.07463616956690401,0.07431501991940759,0.09409734266048737,0.0933753764341309,0.18320013053093598,0.21599739366679266,0.07669266437758285,0.06449928188314062,0.15928898703933053,-0.03610236607871241,0.0001,0.6666666666666666
2011-04,0.07801602420173642,0.07958747113099165,0.09024733749800322,0.08852559824286228,0.17987093953034616,0.2067565990172548,0.08219508201353816,0.06672115594644279,0.15023646194138957,-0.022156669522565085,0.0001,0.6666666666666666
2011-05,0.07833888772752085,0.07968656716431613,0.08468380832131583,0.08801806889565483,0.1718272100256084,0.2092138694989643,0.08780307240225718,0.05570627911043014,0.15430619783674238,-0.009583960982810023,0.0001,0.6666666666666666
2011-06,0.08589673777469972,0.0792010130517136,0.07201547124101898,0.07879731512136004,0.18560638266472457,0.22521649327612164,0.09743878500912176,0.049396203485612446,0.16288209038270285,-0.03645049200707556,0.0001,0.6666666666666666
2011-07,0.09781005009907369,0.09030255784086566,0.0682229231835193,0.08223634957697343,0.17469875560000264,0.2169501801060107,0.09624145285796189,0.05208934868051514,0.16208795664825876,-0.04063957459318106,0.0001,0.6666666666666666
2011-08,0.09778972820639013,0.08894110974060948,0.05917894914345096,0.07649452759521358,0.19226509709882866,0.21856437196253614,0.08508377179502122,0.05610259423988424,0.16105317734290098,-0.035473327124835224,0.0001,0.6666666666666666
2011-09,0.09678557851522229,0.08579116517290483,0.05200342050510535,0.0726101857774919,0.2258993255597666,0.23675004550799433,0.07681586887853527,0.05054998599530161,0.1507874838892752,-0.04799305980159728,0.0001,0.6666666666666666
2011-10,0.11789138333959455,0.09254371201488357,0.04045378760612782,0.07679481439585358,0.2323058189745036,0.2527106979099121,0.06584155757325089,0.03794676413991621,0.1449574182085589,-0.06144595416260125,0.0001,0.6666666666666666
2011-11,0.10016914728961343,0.07662598902904091,0.04142821480176638,0.08150528070181629,0.23916955901825926,0.2552922535445948,0.07545368522634283,0.04792392312166383,0.13227186247072492,-0.04983991520382268,0.0001,0.6666666666666666
2011-12,0.08978295403532532,0.062409771357561324,0.024428168887674382,0.06556029425133193,0.2779980092179878,0.3117632270988462,0.02635704296227904,0.06333917300771276,0.1323472083609766,-0.05398584917969536,0.0001,0.6666666666666666
2012-01,0.11269355232272003,0.0649322928909207,0.021933317907448388,0.08572163542326594,0.2604191281926445,0.37164888528697615,0.003996947860096255,0.07289028250724508,0.08930449462726858,-0.08354053701858562,0.0001,0.6666666666666666
2012-02,0.15890817407868224,0.08869173811224801,0.013237041167370386,0.07868224913763597,0.24672772660569342,0.36454876056288754,0.033514072426571215,0.03637914076811495,0.09678475513356095,-0.11747365799276475,0.0001,0.6666666666666666
2012-03,0.1654849921519545,0.08498432997354292,-0.0009727944579280626,0.07806744244708042,0.3023348083110692,0.3492695576644759,0.05504610859931476,0.05278214831619553,0.07926415792711825,-0.16626075093282344,0.0001,0.6666666666666666
2012-04,0.19462029790202484,0.08680800589554705,-0.060637325400027545,0.07147787429473683,0.3872865305467951,0.4212046053138837,0.03686802995689028,0.025859873859577352,0.09083594386619927,-0.25432383623562704,0.0001,0.6666666666666666
2012-05,0.5032555116645802,0.10366217302188103,-0.43187009935329723,-0.09400264457447528,1.0997791762420943,0.9529166218671227,0.034455405108324635,-0.09605667085155996,0.49323969011729835,-1.5653791632419687,0.0001,0.6666666666666666
2012-06,0.7541072868467137,0.2547692929861198,-1.2152383464323255,-0.42526106476407266,2.5236242412352,2.3925839792521937,-0.32382268488029864,0.08207585273602283,1.1359654409623736,-4.178803997941927,0.0001,0.6666666666666666
2012-07,0.2464195509204915,0.037778725658177664,-0.6226295445981601,-0.27697898650452124,1.130627541964574,1.5674672597871742,-0.20697392942189763,0.21682989888067167,0.37332249502591264,-1.4658630117124227,0.0001,0.6666666666666666
2012-08,0.0432938077932555,0.08679468276714704,0.45028777523378694,0.28749947007293986,-0.465251048963478,-0.6129104489058163,0.33549763201451127,0.033457707833582845,-0.10221243170584925,0.9435428538599202,0.0001,0.6666666666666666
2012-09,0.08304036090569226,0.11968913491615722,0.33514708425849293,0.19164559415474852,-0.23775108224248043,-0.3667866039201033,0.32963562102646815,-0.01761911354042496,-0.07246814029253919,0.6354671447339887,0.0001,0.6666666666666666
2012-10,0.16955182766799076,0.1045011085260709,0.34032069001069726,0.14872266959281055,-0.26534928725176166,-0.40730218941071333,0.2639382554936983,-0.040075099567757455,-0.04614264217709879,0.7318346671160633,0.0001,0.6666666666666666
2012-11,0.18476654071060594,0.10763116093563362,0.3230369173215254,0.06360289221017698,-0.24209771525074697,-0.4589496500410243,0.3730162243750599,-0.11198603550524798,0.06014699352739736,0.7008326717166199,0.0001,0.6666666666666666
2012-12,0.17618796723943891,0.07950720115659929,0.3156125289106971,0.0566930121620354,-0.20380083632047108,-0.46858997800114743,0.320628271254256,-0.039737057422544894,0.12418743163947617,0.6393114593816606,0.0001,0.6666666666666666
2013-01,0.10355865587218291,0.0948847661695851,0.26149158663892064,0.05621636646199029,-0.0610449234962645,-0.354470962752406,0.10540902180805327,-0.018286592127698884,0.12455768771340699,0.6876843937122301,0.0001,0.6666666666666666
2013-02,0.094684268326616,0.1414230912123563,0.37884161504841884,0.07566223026397209,-0.08951255702553042,-0.8142663121147434,-0.0008662389084006655,-0.02919557745404759,0.22687058023035805,1.016358900421001,0.0001,0.6666666666666666
2013-03,0.06323041289213327,0.20089479896722834,0.3446945725430033,0.10050804843788597,-0.1000881128411902,-0.7479147595963239,-0.025026164950430294,-0.010211274762090626,0.12173862492962093,1.052173854380163,0.0001,0.6666666666666666
2013-04,0.18905569147285267,0.7805528929793734,1.509880927915843,0.3314680667200852,-0.5799334427161044,-4.332245871702083,0.10898543739449328,-0.5762968726018884,0.18106504024851433,3.387468130288915,0.0001,0.6666666666666666
2013-05,0.4809083889277449,0.42515694246726843,0.7324922347035302,0.09834491762286618,-0.027512601148690516,-1.8875342488938196,0.19642764813323127,-0.5256636702391092,-0.0955982626662805,1.602978651093259,0.0001,0.6666666666666666
2013-06,-1.5340825076786384,-0.949841959589672,-1.0954525830709956,0.4503549912822859,0.7340542451744504,4.826154389036587,0.36742845874233865,1.9781591487115517,0.19252756415490702,-3.969301746762815,0.0001,0.6666666666666666
2013-07,-0.6153767099222764,-0.28170346940619023,-0.2900458692208533,0.26628117233951815,0.3466412016509395,1.6296943210352384,0.2049754802644937,0.8339022610643466,0.29775881590086706,-1.3921272037060834,0.0001,0.6666666666666666
2013-08,-0.7596227239302163,-0.38065474996625503,-0.5585351433038004,0.22579013317121338,0.14263690452114156,2.2517592086640494,0.1273467277074899,1.1082372862045042,0.5833763703681264,-1.7403340134362535,0.0001,0.6666666666666666
2013-09,-0.10901484268921073,0.0017521333250221371,-0.0433021653694452,0.14131003307443515,0.12233535898413252,0.5892185639449149,0.042258738585837036,0.2961731215812384,0.24850741210827942,-0.28923835354520366,0.0001,0.6666666666666666
2013-10,-0.08538511897813768,0.009919249865078552,-0.044975050093088206,0.17776198114897168,0.1901244600794082,0.5277920837528767,0.09081753674708222,0.2861735335422079,0.16071471379136526,-0.31294338985576425,0.0001,0.6666666666666666
2013-11,-0.0011114945993377784,0.021890684140413837,0.02340518822452491,0.16757763102180223,0.20574590583222052,0.3166782662120261,0.0948832602363257,0.2198489413901154,0.07647024354283977,-0.1253886260009307,0.0001,0.6666666666666666
2013-12,0.0015373900507796232,0.02189883498392686,0.026662883710076992,0.16565205596239652,0.20128771132018386,0.31150385374569606,0.09631041718333402,0.23429074997844285,0.09769553480720969,-0.1568394317420465,0.0001,0.6666666666666666
2014-01,-0.037111406563909696,0.021746470386253602,0.007751345482075886,0.1929726111703241,0.22622371394949392,0.3499204709192094,0.10504751864963607,0.26266110496621903,0.08991542056259268,-0.2191272495218951,0.0001,0.6666666666666666
2014-02,-0.114731712166369,-0.025253662188946507,-0.052343451029693414,0.2655881971511978,0.21338557460834212,0.4258581343486207,0.08752966465519155,0.3597679424180344,0.1812413106877177,-0.34104199848409567,0.0001,0.6666666666666666
2014-03,-0.09017474886036629,-0.05006503343190699,-0.0597785452217376,0.2375289799740165,0.20575015994373153,0.47658498130432947,0.08050055406088365,0.4093254330377646,0.23191994780144587,-0.44159172860816087,0.0001,0.6666666666666666
2014-04,-0.2808867385998858,-0.19008673380123364,-0.29307237061410435,0.39381402820939926,0.44928158582746763,0.9362779564209497,0.10228820156952839,0.6987911725893575,0.3013589874948408,-1.1177660890963197,0.0001,0.6666666666666666
2014-05,-0.7140743032649035,-0.30045955894749227,-0.5296391075702742,0.4735293247825591,0.7666566675728428,1.4057454195634935,0.2043878808910552,1.1548352716944372,0.31546556381143126,-1.7764471585331494,0.0001,0.6666666666666666
2014-06,-1.3417883472481276,-0.47694280977805037,-0.8458416824923161,0.4813959689363757,0.9444223164253657,2.130466358025264,0.15236677190453649,1.7158517452359094,0.8258040505961783,-2.5857343716051355,0.0001,0.6666666666666666
2014-07,2.365103830968427,1.0119338962509707,1.3567285262861002,-0.7063983802911092,-0.4390616159505647,-3.0742788079631618,1.0921170113963508,-2.9888136408428405,-1.3973883616453877,3.7800575417912157,0.0001,0.6666666666666666
2014-08,0.7298013245182534,0.351271075913997,0.28970850995287406,-0.20042253683065303,-0.13799538917628018,-0.623433099467393,0.2342200249165699,-0.5543284136724657,-0.1786124587107018,1.0897909625557993,0.0001,0.6666666666666666
2014-09,-5.115947944449198,-1.6579487964764583,-1.2018112498653546,2.3822110412313577,1.4061869958141588,4.5514909487336155,-0.4271250090399312,6.038678896298871,1.6449610958030727,-6.620695978050132,0.0001,0.6666666666666666
2014-10,-1.703219882184966,-0.44615524327376205,0.0004305733608188367,0.6214409509544588,0.4539199311510615,1.433988065274162,-0.45807436762429354,1.9397125406857814,0.5382769087494345,-1.3803194770926954,0.0001,0.6666666666666666
2014-11,27.836067036846128,6.528758776385646,-1.246304276232307,-5.203899507769765,-2.0951029978803453,-18.042979242921575,6.891889387144712,-25.165488315416642,-6.248255819391295,17.745314959235447,0.0001,0.6666666666666666
2014-12,1.9463121913520598,0.66899400402624,0.031478328052827166,-0.04558594385307034,0.5079797060466331,-1.1665219071543194,-0.10775183028810158,-1.568039103528698,-0.39958954983608574,1.1327241051825154,0.0001,0.6666666666666666
2015-01,-1.6102581566928793,-0.618238711986013,0.45122099142834515,-0.13616462031999604,-0.1869276866562245,0.8239257903667704,0.9634619988169332,0.9431056824703459,0.08919392819812078,0.2806807843745974,0.0001,0.6666666666666666
2015-02,-0.7737456096700474,-0.20355181721169274,0.25545310509277813,0.1665378601252766,-0.11658716063218709,0.5021629218348457,0.4653572330165674,0.6343727905725204,-0.01370629674167774,0.08370697361361676,0.0001,0.6666666666666666
2015-03,-0.770109461026538,-0.23061885596994774,0.23323645535928156,0.16017892757083124,-0.0937868106425989,0.438103761102808,0.43867245736465654,0.721489140425122,0.10667374657106317,-0.0038393607546778064,0.0001,0.6666666666666666
2015-04,-0.4500268971579836,-0.09865639759626375,0.20147845625107097,0.1537354748993801,0.04841000136934303,0.3716797846741454,0.24967343333600872,0.4144767377712556,0.0837689847828651,0.02546042167017837,0.0001,0.6666666666666666
2015-05,-0.2936471714500431,-0.05416668947273452,0.1928077711440569,0.171771039138559,0.06811208024958047,0.19704715009535972,0.2093670318001279,0.2863658309123168,0.1313074178663963,0.09103553971638056,0.0001,0.6666666666666666
2015-06,-0.17990122230560207,0.016293191286346095,0.13045269780903246,0.1778823895933475,0.09349556561771874,0.15100534675070704,0.11383443079535288,0.23090760040029995,0.1739654800017003,0.09206452005109707,0.0001,0.6666666666666666
