,energy,materials,industrials,consumer discretionary,consumer staples,health care,financials,information technology,telecom,utilities,gamma_op,b_weight
2021-01,-105.76322705478405,5.413033298000984,-84.69645886227535,68.81555446854877,177.82772945993491,-184.10283044851863,63.21130465669158,114.40803562168443,12.463213500322952,-66.5763546396056,2,0.6666666666666666
2021-02,-148.513189924661,17.576618256409244,-103.88337379730955,120.57689690940128,172.43859880790185,-184.95429224465792,85.21290192592997,90.55190978742232,22.327091243653523,-70.3331609640897,2,0.6666666666666666
2021-03,-113.30247885586371,13.469375866499934,67.52513427687904,14.056304108231483,71.03987546792129,-49.312613216369854,86.730713659594,-17.404345885616795,10.903459091943834,-82.70542451321924,2,0.6666666666666666
2021-04,-101.69036060731287,92.9500132245909,-225.3293706105604,24.678394978127507,75.70851427230932,-28.158816522394844,78.4615666812818,30.397614675619398,29.483098373684875,24.49934553465433,2,0.6666666666666666
2021-05,-103.49789744364512,98.98684640112364,-221.83625903564055,19.288115521144597,75.5999838106352,-23.056048649982184,80.45985305446737,28.718648892320832,24.486776654084018,21.849980795492165,2,0.6666666666666666
2021-06,-95.66207922409392,108.41568338766318,-208.62951994908028,-2.2016252338493727,64.80981861755097,1.4626734725317603,73.92161743776185,45.96940497990826,-12.468211879200743,25.382238390808222,2,0.6666666666666666
2021-07,0.8222079117416036,12.294158031367058,5.418063887310658,-50.765565151994764,35.72842618480215,-5.1269430056894905,12.160382456096915,30.777768906844077,-23.68999198014365,-16.61850724033456,2,0.6666666666666666
2021-08,-3.6852604559055626,12.427307364649902,15.57663106523662,-46.590321810474656,26.8212645601757,0.6296101582261887,10.356779041009187,21.196649025586265,-21.836309706385396,-13.89634924211825,2,0.6666666666666666
2021-09,-7.8983092791708405,11.595013847421628,26.031560834520654,-46.07449447113516,25.15269539466259,0.8441216614884989,15.996224746085984,14.563617236463541,-21.025739265507458,-18.184690704829432,2,0.6666666666666666
2021-10,1.8282703909930789,2.6855596696119926,44.6685298903569,-63.08339321876907,27.447852903829794,0.07748616838898553,1.9473307730309766,26.99825961712239,-33.867108020359495,-7.702788174205525,2,0.6666666666666666
2021-11,-16.532773541597976,23.606106069887282,55.47961629406794,-112.54202287246197,23.734681958910674,24.250468391869024,13.936612639103782,48.44829378713057,-73.45748869986012,14.076505972950821,2,0.6666666666666666
2021-12,-18.39709096438555,36.66851979474472,47.96649862330242,-128.09801331806932,30.17873752982516,24.45653062432175,17.989867588763186,61.88388005849189,-86.61500866839155,14.96607873139735,2,0.6666666666666666
2022-01,-2.343302408454073,18.56403283394849,36.78099349528054,-74.51131205484354,28.582061295000106,-3.8776897208116354,-2.0290954247733604,44.56331859023687,-50.45836938421253,5.729362778629119,2,0.6666666666666666
2022-02,-1.1382568941001838,21.002991354048223,29.28884278538157,-71.36070728858877,30.238456920442236,-5.4525482591302845,1.40511805626312,42.7871145104692,-47.05202177339281,1.2810105886076664,2,0.6666666666666666
2010-03,-206.06890092720045,455.90250670099726,-78.21998201791791,144.16401082186778,-289.56364946612996,285.45696556301033,55.267358434838286,-356.56303904507035,298.69446445120684,-308.06973451560185,2,1.0
2010-04,-201.90541146671285,536.1104162736066,-112.04317241682183,145.08043413192252,-407.12080985217506,494.46894096810433,65.87742468101357,-439.3487476706713,310.2594608963896,-390.37853554465545,2,1.0
2010-05,-310.5258676249127,825.1836536463251,-218.55386784133,268.2607172205233,-553.8054689161863,593.7519507366734,68.34205444263793,-644.7267555353565,517.5455972217882,-544.4720133501626,2,1.0
2010-06,-408.22883201549047,1215.8301539169,-399.3802947111091,377.58679929118847,-822.9221582019009,971.0393551095286,122.81845775497611,-860.07134517794,650.5519517174139,-846.2240876835663,2,1.0
2010-07,-59.03292829490507,147.59971107150335,-53.73052281815082,47.21176532226554,-46.521228242008675,140.81423168113363,12.141133059815683,-131.71632324942217,43.08903716151284,-98.85487569174434,2,1.0
2010-08,-56.96476193628337,157.69054665008466,-38.22315503207376,48.41222056817878,-41.08589033991115,144.02141838375374,5.201541474964185,-137.01638813763174,39.94453208685028,-120.98006371793132,2,1.0
2010-09,-122.16113964409969,257.3756738138267,-27.34526328616286,44.61141769674778,-45.985239879916406,199.63812831501482,22.588125339275393,-235.44373196374337,86.15764032397585,-178.4356107149182,2,1.0
2010-10,-175.19640159303984,420.76025260966077,12.823898490940676,10.345073053389497,-3.519396945251851,174.85541902606906,-6.837170629519218,-303.2729927707178,165.18971720917585,-294.148398450707,2,1.0
2010-11,-102.8765901762879,262.9391617487186,87.17360562058191,-36.16165869459307,82.75151420807862,31.895673872000824,-39.93692341398944,-195.60592709379392,111.02658236252095,-200.20543843323654,2,1.0
2010-12,-124.36970300465445,288.15259833299075,155.72969504871378,-65.77839246789448,158.35396391946912,11.866784850859531,-70.89550228472257,-235.07051424958084,127.90173394179267,-244.89066408697346,2,1.0
2011-01,-107.70530019186184,268.9818094322459,120.32447953734173,-58.80108060205677,99.35970372377379,60.94626860802936,-47.22264530234781,-201.73902354996636,102.07240170150946,-235.21661335666735,2,1.0
2011-02,-105.50798788770173,238.79246045310646,159.7603544558927,-63.22238919156888,123.35726749738953,40.33397892850975,-55.63343929519521,-218.27714917338312,100.07519278640837,-218.6782885734579,2,1.0
2011-03,-147.47790138082453,300.3748123050042,195.80455435055737,-78.5658780665584,117.85322918376673,69.14879281753944,-53.67430379986244,-279.43214690586865,142.43809946888916,-265.46925797264294,2,1.0
2011-04,-96.74940430423122,243.86279290259773,141.94467238600993,-38.46713134132738,13.33981106122084,123.61056235830044,-20.536137554709683,-204.60367433628338,100.42494325939651,-261.8264344309738,2,1.0
2011-05,-115.9714529086781,299.7853834786388,143.1791289666992,-42.867939589591366,-82.968353478485,232.01758653559241,-2.3005582592514737,-285.5203598192853,158.35579337417764,-302.7092282998168,2,1.0
2011-06,-97.34540278409595,262.28449465352844,126.72193668856369,-42.27513853496712,-75.8460856657154,209.3300960379527,0.1503896931725143,-237.2492583067213,130.5437310399632,-275.31476282168074,2,1.0
2011-07,-104.30216373126125,276.28036206200545,138.25548495739315,-56.465634224692806,-107.11783947249018,236.5475248059662,11.997705664293395,-241.30303496287527,141.01268751588464,-293.9050926142233,2,1.0
2011-08,-103.53626507836243,275.8670250972823,128.73232627574777,-51.87918075817672,-93.46196811918024,221.43416937839172,7.704020796844464,-237.54341365101521,140.4247317771932,-286.7414457187248,2,1.0
2011-09,-150.03841780868873,383.48855293848294,224.18501592546556,-108.6835816765446,-179.42999154786628,362.81052671696716,24.72689051575134,-361.69520752557656,217.0168596664689,-411.38064720445976,2,1.0
2011-10,-211.05046352614457,464.08801836222017,261.88919252396386,-142.88485084669904,-277.65184638185934,495.6598816825698,62.5615206309254,-494.50647432542536,326.450860018251,-483.5558381378018,2,1.0
2011-11,-61.93759124493875,188.2030146522553,14.018824443613413,-8.202005871853395,-40.273384534486155,126.38891437160363,3.8035490947106183,-171.84183622800177,105.05060131926786,-154.21008600217067,2,1.0
2011-12,-26.551874700418313,84.43585544280026,127.39183845728981,-101.14931639636623,-99.0681810821307,210.4240475160636,25.236652270347278,-104.19802344899396,37.004437957998974,-152.52543601659067,2,1.0
2012-01,24.93962144256996,-242.93809274216986,709.9728422635868,-527.9427552809431,-460.1684339716655,752.9666457289643,115.70997631063383,42.528568560944805,-182.15029015157427,-231.9180821603471,2,1.0
2012-02,-134.58180454158446,156.1019346637425,1072.7385970052176,-845.264967153586,-299.57014522958593,937.7146776180952,132.63369828928566,-28.881075028062376,-203.78317194420057,-786.1077436793216,2,1.0
2012-03,-201.70046473109994,162.00407269355614,2312.7383684339884,-1856.9786066998308,-295.34582759599465,1698.5813115320047,238.3783373311282,200.22861498081858,-624.7629838199573,-1632.142822124613,2,1.0
2012-04,-49.95149497604694,169.5538049330813,508.27257132596634,-399.5617312050833,115.83203108191671,311.77811574157494,30.01139288665152,39.15334883339151,-185.43318302042195,-538.6548556010301,2,1.0
2012-05,-103.69940336066125,329.31660283545943,1087.3202039602393,-831.7137631750313,102.70035979454742,767.5809670132508,98.05270528172676,92.21724646481461,-489.35460144882023,-1051.4203173655255,2,1.0
2012-06,30.726349028163007,162.88663072432138,284.6576808488979,-186.61320727107076,-23.532846818961076,289.93589584988257,-2.612567235851991,-13.911274572209933,-109.6025606456594,-430.93409990751167,2,1.0
2012-07,-107.09331397052988,881.6550065081163,3355.8382024176644,-2035.6014421769912,687.1540682930946,1650.9105337714652,38.012231782743676,187.9168660620508,-1424.7096645817314,-3233.082488105883,2,1.0
2012-08,-52.3575576960749,698.5418725717801,2342.7377009047673,-1447.3884190804838,184.24826598806484,1460.5021751152092,75.06671958474337,45.607335202899094,-910.2831981546706,-2395.6748944362344,2,1.0
2012-09,-542.4384828047998,395.06548659868747,4116.65501160348,-3168.9056939698235,1783.3377279165645,761.3395042114054,277.2644244476073,1337.2739196825105,-1654.6412354558518,-3303.9506622297795,2,1.0
2012-10,-2813.6740740421938,2535.270304669604,4150.763372051781,-5183.231364665337,-3808.9498193468057,5903.504544660935,2980.6111270987103,1641.8823967636167,727.5469260731254,-6132.723413263435,2,1.0
2012-11,-80.24851242725593,157.42000869545606,247.2321879208632,-368.51399816769987,132.37092122402004,147.50714430051246,39.84814060967481,-135.2135153909774,234.89148977648236,-374.2938665410757,2,1.0
2012-12,-104.69570870592295,139.53969153987228,202.82203975352752,-284.09460180575127,52.18935912174461,141.08327727879046,60.137480722037516,-134.54374729162987,190.6064183420004,-262.04420895466876,2,1.0
2013-01,-52.29886628435125,84.35168042795729,120.12922464100909,-165.26690537469818,26.19918562233748,100.47437059711973,35.79483378336717,-58.92279884782888,79.48529179519241,-168.94601636010486,2,1.0
2013-02,-1.0736328224104297,10.472809955113586,59.33103768583147,-55.33947537422085,-7.4128882411778925,58.71477824754288,22.679261911170386,19.943082408775734,-22.727257581272468,-83.58771618935242,2,1.0
2013-03,-5.894559368681283,20.661762304800497,46.74242055204971,-56.9202857827884,5.65353904303994,51.696340585502426,19.438910211004487,0.17488699408400735,-3.640554860634034,-76.91245967837735,2,1.0
2013-04,-19.915243401011786,32.90427604456183,15.288861674520392,-91.58287284737519,2.9693169474220036,56.90152862457657,40.2477023213135,5.821253984363516,33.982591778541,-75.61741512691188,2,1.0
2013-05,-19.92010657537176,29.496505101680032,-31.74463869022144,-68.0232090806821,-25.48805071434423,49.317462065116324,45.82519263718087,29.580346021553773,30.879647169098426,-38.9231479340099,2,1.0
2013-06,-22.33511026601231,34.07175354758583,-36.050432892975536,-73.09406435779626,-12.91622477962055,42.21191349388803,44.42173438525312,21.918391442958526,43.29550037603829,-40.52346094931912,2,1.0
2013-07,-652.4092646608608,397.5973895652539,550.90398165589,-1336.0122911968806,829.8184486790514,-207.97380991691745,476.5922080384803,24.59436715540903,918.817933156692,-1000.9289624761178,2,1.0
2013-08,-284.7068281297654,293.39311602823506,354.2496038630674,-819.0824983061766,553.7476565133788,27.139210540803827,120.06958379807674,-222.24120755721688,531.7481771898489,-553.316813940252,2,1.0
2013-09,-50.47453433594711,84.82870326476278,43.36881366244223,-189.24938167619425,-17.30210788477307,140.51359124271934,72.12124609055685,-2.7326478449856055,73.03433488303229,-153.10801740161344,2,1.0
2013-10,-8.880343576555303,20.56822221819772,-14.838939859362359,-9.891377762436296,-42.84068438319952,49.40619378585994,27.34875733951177,28.011643612517684,-11.322881067012698,-36.56059030752101,2,1.0
2013-11,-13.905120243611004,-15.476416577711484,-25.271933368060793,23.683570072085924,-52.559687623792755,0.3242286725152599,46.456969855449536,111.01990753175563,-74.81537343168509,1.5438551130547713,2,1.0
2013-12,-18.537355884899377,-18.286341993973583,-38.24468415606562,16.495923401486113,-37.43676743283495,-10.378828477193464,56.0577590815534,124.88614808458392,-78.6293949855985,5.073542362941877,2,1.0
2014-01,-21.389856291477685,-14.010024312840677,-41.13592892027794,20.830072850096187,-18.432692108233788,-22.899989184798425,50.355686731214135,114.22655704585497,-71.1722398699431,4.6284140604065875,2,1.0
2014-02,-29.90160490713477,-9.025240125206917,-47.83345133344092,16.712041424803857,-23.375774682318614,-33.16999326251569,55.01582507473008,121.0502896950658,-66.53643509273108,18.064343208748216,2,1.0
2014-03,-1.3252587529681754,-10.729968339865579,-23.865322877266014,4.956544238480292,-12.8231679685256,-0.09685424370888746,39.45473727289564,69.75796960275076,-41.732650290087825,-22.5960286417046,2,1.0
2014-04,8.786756359370447,-7.550354164327134,-10.731407554284537,0.9529723757078216,-1.1465274148071563,12.47877827897823,31.25453734052153,47.82271018088879,-39.97178923218193,-40.89567616986605,2,1.0
2014-05,-1.2806211542916912,-7.232513610014152,-16.349109580738446,4.736438322277576,-4.306120652650542,0.4985632981066016,36.57994295344968,67.25094703784279,-49.244641580651816,-29.652885033329966,2,1.0
2014-06,-7.0867269897202,6.3674631064752,0.378416476637946,-3.9440322917675426,7.890462850682837,7.934038710754613,18.506977272636576,22.400068768156647,-18.490113981469616,-32.956553922386476,2,1.0
2014-07,-7.933708960024275,-45.55657272406411,-24.06782514362548,84.59497696212452,-83.94581152550691,-39.25670272422484,-143.69734939111834,69.24388046086227,59.28477696621679,132.33433607936038,2,1.0
2014-08,-27.254213451317295,8.865281680745605,5.765477026242406,8.735989713042928,11.34749778766949,4.511112603906528,35.430067616182804,18.426146781431342,-29.787766064984385,-35.03959369291941,2,1.0
2014-09,-121.76752427036574,71.32193612220831,-234.8957675780455,-80.21248591948543,-46.35932348402193,-3.900388964006669,377.9476592847926,199.5982611914315,-106.84730814854863,-53.88505823395837,2,1.0
2014-10,-94.97281537601958,24.97598596978658,-11.927863810021917,-57.31871271073397,-29.662747816254967,-37.908958051001505,95.29415818153754,97.65555686688229,-13.529306011142051,28.394702756967565,2,1.0
2014-11,-376.31968659128347,137.24877436385214,-151.52594231663423,-566.3391993311675,-66.11510133281708,-236.65060935712896,539.5228259941549,478.4176779588847,13.326081296668779,229.4351793154706,2,1.0
2014-12,-39.3475369393708,6.766400322368584,-23.139491707437973,-33.777992961882255,-39.47643735866616,-33.35118824845008,-0.10592647315586624,90.92330752354758,-7.217333465485872,79.72619930853277,2,1.0
2015-01,-28.478895616637278,-1.8515169749301956,-9.067274316533172,-12.067427292043416,-27.317125537452277,-18.678887810093467,4.431496855827564,66.05022149998382,-14.50704312475056,42.48645231662895,2,1.0
2015-02,306.5419412667025,-558.278213824377,361.56281356006764,436.31483337975106,372.2225819963421,-25.140198791130764,360.4709320497007,77.75346538628463,-655.1808396440293,-675.2673153793116,2,1.0
2015-03,160.83511111310688,-302.29024468190255,158.53065585060514,242.83482132537654,139.52842736221254,-27.618553535262357,193.23042547157647,114.92661637972039,-377.8131249376615,-301.16413434777144,2,1.0
2015-04,0.03255624825958945,-24.679874133769772,12.369309010551781,14.924133150305586,28.864508482514108,-7.109538087034212,42.29885673165247,32.83889178508315,-59.43483066890793,-39.10401251865475,2,1.0
2015-05,-19.78289635875217,-12.388778106365855,2.43802954033729,-3.5905567799102185,17.931068837922343,-24.502133984843866,20.779090765266332,31.840183055389222,-9.346924708864325,-2.377082260178761,2,1.0
2015-06,-639.2634928435534,911.3249323016444,0.28078311292433444,-609.0457495538814,474.46488996167693,-659.9412404698492,-129.25875691862672,802.7648951220633,-166.26323440847503,15.936973696076596,2,1.0
2015-07,-78.65992347192633,206.39099832213662,-77.26915992426495,-157.17635375069182,16.03548637237338,-65.2989064636971,-15.443127172409573,165.86511139026192,-11.467676761393632,18.023551459611493,2,1.0
2015-08,-74.2659308104033,155.79439779493177,-60.17385251460749,-117.22481677407852,31.66300302602377,-66.01481914132938,-8.536957901637342,122.27047846275661,1.889115009222039,15.59938284912183,2,1.0
2015-09,-68.15948756923753,23.607643183934137,20.09027976677083,-15.954566684292027,93.02308263592533,-78.47248575043905,17.057700101571854,14.52826687522462,-3.094635366506377,-1.6257971929517891,2,1.0
2015-10,-309.80447662823343,78.30031601418317,277.7354647193219,49.48896742824103,485.4049782549873,-271.3160280167559,42.076417680287456,-234.97737719115136,-27.23990304645103,-88.66835921442903,2,1.0
2015-11,-286.5845518551711,23.34616032059984,36.37921087617892,111.48607018188244,441.08063923957025,-395.26865547377685,100.54604456277863,36.86657046354124,-2.467639260988038,-64.38384905461517,2,1.0
2015-12,-235.9886690123519,12.840237871028329,34.88705192378776,97.59062518097119,378.2986885030732,-329.5938454958374,90.63698165498549,21.16695857207364,-2.925516773907016,-65.91251242382346,2,1.0
2016-01,-179.742080398627,-38.67081954901647,61.344920597388885,91.08342447297868,241.14351481382866,-207.67333766003884,72.6973948494439,23.60743374344544,-29.683317919128097,-33.107132950275194,2,1.0
2016-02,-106.0131610202944,-50.00706835218169,27.423391329427663,73.55219206267094,113.95275573680739,-106.6833361114056,50.630326856166484,12.90275929515507,-8.687752135146377,-6.070107661199468,2,1.0
2016-03,-102.648660133948,-13.160265107767884,3.603506381061815,39.73336711998525,127.83315248085864,-128.29292231259018,44.823285733248746,41.41927352770512,-15.504316426286918,3.1935787377334206,2,1.0
2016-04,-103.17492872326558,-1.020721005524968,-8.455806120693975,17.946040001356717,151.20752535846634,-150.102910946104,53.980122956734704,62.255951206982445,-17.253460376114536,-4.381812351837177,2,1.0
2016-05,-101.44894480569029,12.283264767858006,-15.167599977071173,-1.4200984928953644,159.98981998334983,-157.01629012939114,56.33954660672976,69.38074124930338,-12.909984739918668,-9.030454462274465,2,1.0
2016-06,-115.29179295386791,9.192422125653495,6.92901447110431,26.293904274188296,133.06504305915777,-128.5428400906712,49.47816212365689,45.2776742570269,-29.0650585710154,3.66347130476688,2,1.0
2016-07,-127.06484269868344,-2.0420630799930377,20.614884335641403,44.978726227954326,123.32982685600835,-121.18467484113205,51.4143520922958,22.27814612717823,-22.343702094874672,11.019347075605092,2,1.0
2016-08,-123.72368752815693,-7.378452877302684,44.29181424273375,65.07645763385439,88.39078390118594,-82.22716192027701,41.88276110151865,-17.395452783196028,-18.74075520600795,10.823693435647836,2,1.0
2016-09,-113.22000581635389,-23.235191068097702,50.781918738623354,77.30512161320445,63.83948044416585,-59.90423074833683,36.4162741498319,-31.405575942951394,-13.932546180073722,14.354754809988016,2,1.0
2016-10,-112.91122175026523,-26.04655597252909,60.10755814416857,90.06515924469515,29.057586364010213,-28.52554115166688,29.58478422116394,-47.57511479202561,-16.098140958953973,23.341486651402914,2,1.0
2016-11,-95.36685200017304,-37.2036992375737,60.11531102469442,68.95297156876421,55.210091546386955,-39.54237493088924,32.42846575308773,-34.826828439451944,-13.403807170580032,4.6367218857346595,2,1.0
2016-12,-101.96644053678281,-29.693748770536704,53.348402515305786,68.48150989486827,55.02980749224874,-50.330062269596766,38.21033562402514,-36.08164299554581,-0.2903425307032358,4.292181576717379,2,1.0
2017-01,-121.43235227672207,6.888682270359027,51.62803037258926,29.012312664599232,109.11882243699634,-75.73001330739855,37.849855078989,-14.089000407282045,-16.40567318040847,-5.840663651721687,2,1.0
2017-02,-152.20187826231907,-32.19735491755075,89.8135128425452,45.43454251886845,118.78056878093126,-59.59313496515719,49.72562398638837,-35.621370228836824,-22.24212046702953,-0.8983892878398606,2,1.0
2017-03,-127.41211249791881,-51.70258328138378,98.47794533652593,67.71782498831057,58.49249408494038,-15.15931450503386,42.97000334456805,-63.289122791763496,-11.668248627658754,2.5731139494137687,2,1.0
2017-04,-87.6112542407264,-63.79038390525153,92.03331482431086,76.61974106967021,-20.916555197715066,42.327248473721724,33.12094956670377,-75.46388054311265,-7.984213757023349,12.665033709422447,2,1.0
2017-05,-93.63621395410244,-79.53605057849542,120.87026817705488,110.08114432252454,-69.74542734489386,88.23585605162825,27.98720994999423,-107.45612110267722,-13.650098330399453,17.84943280936651,2,1.0
2017-06,-84.77557988986796,-95.46335850788181,115.96419812800715,111.92188468783083,-65.39118894400228,83.63364640592388,33.05410792890008,-103.65394176883768,-10.492157873541284,16.20238983346906,2,1.0
2017-07,-236.19148083915843,-94.84884885815086,299.9845167932385,-23.042905022777187,-43.621214485968856,324.4840063826965,68.25004448425095,-109.525348069014,-200.35892379178622,15.870153406669944,2,1.0
2017-08,-137.0139362104165,22.640348910401162,119.20081054165823,-43.747385422092606,25.565196707196428,106.62289938763523,36.80800726117952,-40.07668093893575,-84.1771294583884,-4.822130778237395,2,1.0
2017-09,-162.11935928744717,12.355931204131236,144.548907148302,-32.57624184937665,42.76020088487767,99.81953645690683,47.028832834097955,-46.3277205880309,-92.50209775365262,-11.9879890498083,2,1.0
2017-10,-275.5624734778143,8.21638274222355,266.25113465620694,-135.29154519381675,137.29728117349322,175.33640813237957,74.19493924454575,-15.350199276314566,-226.70183041938978,-7.390097581513544,2,1.0
2017-11,-108.33659582693933,28.285200344565848,55.38862281596137,-18.953661840045548,59.52594125370457,-10.356817068385414,32.60127249804078,-11.85658840386247,-25.37731940965763,0.07994563661782962,2,1.0
2017-12,-80.61134866007355,41.55599974999988,25.435969404992385,-40.53781065740003,72.06559086082491,-38.88932507680029,36.52161397530441,-4.952692235379182,12.791189874626442,-22.37918723609498,2,1.0
2018-01,-67.39153313384342,43.40192371634657,15.24310985233648,-28.224405408149174,54.17731239350651,-47.155313121110744,38.03819789964091,-17.23515786086622,41.08607013498367,-30.940204472844567,2,1.0
2018-02,-56.59196045177831,28.646487441855914,6.348084799097491,-6.587378186416873,63.6841572626505,-68.92103592628283,36.52123834996021,-2.2903415004820706,26.353915297133483,-26.163167085737527,2,1.0
2018-03,-60.407666652655045,92.06153138347,-8.956817005902876,-40.379857576824485,72.35332073341345,-78.81787449780799,23.888614667552588,-7.4356168952412975,41.76509154897666,-33.070725704981,2,1.0
2018-04,-55.411566254902155,76.91230972656494,5.791450152189035,-50.520979104353565,65.75739642787008,-47.10179287123348,23.981031928078938,-14.011697692894671,41.75705148341226,-46.15320379473135,2,1.0
2018-05,-62.68853641389429,93.91567175930734,6.639916488768765,-83.59628709281267,72.98481805680774,-33.76274252763926,20.93331716269679,-3.2027690818585035,24.93476071063327,-35.15814906200919,2,1.0
2018-06,-68.10840882422121,108.62910407002647,8.101537911667336,-93.45020699659823,70.02222781450972,-19.33529655385131,17.157805396464244,-8.065869973097964,18.40990012232508,-32.360792967224114,2,1.0
2018-07,-71.60489539173193,114.23271189240803,19.255284555499255,-88.51045456694239,57.489384977626,-5.178671216869174,12.947839140716585,-15.527671234478616,7.322015450734622,-29.42554360696237,2,1.0
2018-08,-88.52329190387292,116.17790063429928,14.783318084817125,-113.34108817125178,65.65338691369082,0.29701646575584956,13.27698409781917,3.3233843015251296,-23.414863368796908,12.7672529460142,2,1.0
2018-09,-50.15941684522397,92.66272518102714,9.095104003440897,-82.1835723961526,56.29593485515303,-12.38409219945549,8.176655485326483,-6.834482025969228,9.558923856146206,-23.227779914292533,2,1.0
2018-10,-42.258880562532994,73.44595742782829,17.511526987390017,-45.01194586985181,46.86336908851615,-14.627389045923842,3.9882633284570943,-11.620509145302403,6.8298703732481725,-34.12026258182867,2,1.0
2018-11,-60.62214169663887,123.503368473834,41.88887959525068,-80.11703537687733,37.884268072546305,11.25814316964331,26.096227592049907,-49.09288094262722,30.449613486480164,-80.24844237366094,2,1.0
2018-12,-63.20409205399768,100.84216331136832,39.73864935963528,-83.62166276445609,42.84131955108525,12.748340469188872,30.546102916250792,-34.411469311516726,17.465082286126947,-61.94443376368497,2,1.0
2019-01,-43.86708024851183,213.8933899441329,-35.60650421873539,-388.7430745882204,163.7250307764569,-4.738259797261801,90.773436332088,31.523803388311176,85.77082428836133,-111.73156587662082,2,1.0
2019-02,-50.03164171732418,213.7238958333953,-38.20512506200685,-378.94617733357677,163.88181441922904,-1.878014524319932,81.18523540583435,36.37881961576341,58.196112787291945,-83.30491942428624,2,1.0
2019-03,-64.65479792909862,96.04881203785814,27.040897304937438,-141.37141306293157,107.1375130790209,-23.958844721172753,37.96508964408255,0.009727473521286004,8.254120040881379,-45.47110386709877,2,1.0
2019-04,-44.77478612221047,57.40233691120734,21.53615837461578,-94.0573988659854,74.95891213143682,-18.27816599928992,32.095570932521845,2.4894857878293037,7.464785599558129,-37.83689874968342,2,1.0
2019-05,-50.26900265767114,73.20349869131567,30.40704669701266,-91.39291587136172,73.84599931700127,-17.44649588379826,32.95217905631757,-15.941391190653842,17.998627989359136,-52.35754614752136,2,1.0
2019-06,-61.02639105242465,71.76212460183278,43.50538409414008,-85.13832163258326,79.730299355282,-21.066961457151105,39.3881236890948,-22.339411789078515,18.261556848080062,-62.07640265719219,2,1.0
2019-07,-79.08482343645386,94.88581275587076,63.11761635692782,-99.10217161952241,81.5286871741359,-5.065692921958506,47.81127158640115,-36.46391932631918,16.581628487786194,-83.20840905686786,2,1.0
2019-08,-45.304765951275755,-0.09527002742435721,32.451525745525664,-53.81109488505752,79.02334447910293,-31.06568561081531,37.50048753776101,18.615721861257637,-3.6964689330689597,-32.61779421600533,2,1.0
2019-09,-61.12052191475294,12.243781380012502,39.416061636016366,-80.59356695421988,100.77131143612377,-25.990995685382625,55.838298240603514,6.67876026620746,4.086971579825446,-50.33009998443364,2,1.0
2019-10,-54.97736199815846,-0.7635522934514574,31.626374640078872,-72.7289659749499,103.85653648786443,-34.9272716937132,53.28989172313908,14.80926534961863,4.713971907940147,-43.89888814836813,2,1.0
2019-11,-37.65104576202781,-9.110937993168342,23.134725991226528,-104.04679046007574,114.1400687425948,-28.79922053855546,53.02588926268776,19.95406690611545,12.25203954882452,-41.89879569762171,2,1.0
2019-12,-28.2423714167608,1.195364226862325,-0.41705235661023243,-99.5221949560712,106.40888506186621,-32.78236738251663,49.27690056073277,39.799662360749615,4.555419400249164,-39.27224549850121,2,1.0
2020-01,-7.7022296507756645,61.600950428753464,-11.113823313612853,-121.54697282246494,85.86860562354913,-15.639020796792112,23.731147620294575,7.370593406597684,22.698631264197722,-44.267881759746984,2,1.0
2020-02,-306.6123622093199,89.6327714111616,159.8768706171421,-72.3567955431721,221.14212540575585,-161.370455459671,245.2376393476675,-58.840509908730674,14.378252399153423,-130.08753605998675,2,1.0
2020-03,-457.33213385332544,302.6087700464673,204.12721047375194,-394.386652381433,353.4995365145338,-70.46485798746389,387.29005345184123,-78.48270712772562,-44.24840518504863,-201.61081395159763,2,1.0
2020-04,-363.3071747282233,-212.79876224033757,294.2895058118774,257.7971223349793,417.50946075771884,-535.7435782412877,328.0282262648367,79.59769765159386,42.13703743387594,-306.5095350450336,2,1.0
2020-05,-140.71745258423778,-189.27704705092074,-118.60443691256877,210.45243967256795,374.7552318733707,-462.26314136259253,192.50779402457295,158.54964334296682,101.50336211141624,-125.9063931145749,2,1.0
2020-06,-206.0298063252459,-253.31474262038844,-92.32083968929841,537.4553548772822,432.11190355163,-676.8180767795731,147.3824478243785,176.1314124293315,122.70794705676221,-186.30560032487867,2,1.0
2020-07,-333.1478706664733,-659.1896403530409,541.3838432242775,843.1962461479081,777.0356205584387,-1287.643639028477,141.00298922197848,408.38528387280013,87.88049102653122,-517.903324003943,2,1.0
2020-08,-489.1780875750919,-1280.8006646084734,686.3872044438257,1263.1432630893262,1304.1564799579273,-2226.4764191306203,288.4426760123923,868.2349733239124,135.2947519373759,-548.2041774505743,2,1.0
2020-09,-207.61313126529373,-394.62498330559,337.83410160039875,272.89118515885696,491.0028145281063,-706.4913261310777,144.18799939958242,281.470891523693,43.51715723640441,-261.17470874508024,2,1.0
2020-10,-170.62267030408975,-271.44996207874345,227.12104437311896,157.65659710726092,411.59351773653117,-537.7630371817265,131.4809221880214,236.69839763795386,26.373287477965572,-210.0880969562922,2,1.0
2020-11,-186.8385568314792,-108.26685485488541,92.8490180503627,176.32733152156808,367.4333432819021,-428.8865220828926,89.34117401988665,235.34515733068486,-9.083326312363864,-227.22076412278327,2,1.0
2020-12,-255.03145267669802,-295.45366542883505,683.3627416469574,654.6650235167257,617.2281059462515,-885.7133149627579,47.7970496079467,256.257793302286,1.849997164851501,-823.9622781167279,2,1.0
